Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
69.0,19573.0,2080000.0,TS_Lin_MSE,0.02,58336,1529498182.0,0.0001,0.02,0.0010984056615265176,0.0011950613882168676
69.0,19602.0,2090000.0,TS_Lin_MSE,0.02,58336,1529498282.0,0.0001,0.02,0.0016973378522156658,0.0011974646248867316
69.0,19642.0,2100000.0,TS_Lin_MSE,0.02,58336,1529498384.0,0.0001,0.02,0.001295813297003983,0.0011979329518968288
69.0,19694.0,2110000.0,TS_Lin_MSE,0.02,58336,1529498486.0,0.0001,0.02,0.001098563809997831,0.001197462008096373
69.0,19728.0,2120000.0,TS_Lin_MSE,0.02,58336,1529498586.0,0.0001,0.02,0.0014984390021636886,0.0011988817108985917
69.0,19771.0,2130000.0,TS_Lin_MSE,0.02,58336,1529498688.0,0.0001,0.02,0.0008974465509606868,0.0011974665223543016
70.0,19812.0,2140000.0,TS_Lin_MSE,0.02,58336,1529498786.0,0.0001,0.02,0.0012972025933563197,0.0011979325787608464
70.0,19844.0,2150000.0,TS_Lin_MSE,0.02,58336,1529498886.0,0.0001,0.02,0.0013966084265080703,0.0011988566524713054
70.0,19881.0,2160000.0,TS_Lin_MSE,0.02,58336,1529498982.0,0.0001,0.02,0.0009019006376500031,0.0011974818561064093
70.0,19912.0,2170000.0,TS_Lin_MSE,0.02,58336,1529499077.0,0.0001,0.02,0.0013951872756824914,0.0011983929409892546
70.0,19956.0,2180000.0,TS_Lin_MSE,0.02,58336,1529499170.0,0.0001,0.02,0.0015970514615933384,0.0012002216497993842
70.0,19995.0,2190000.0,TS_Lin_MSE,0.02,58336,1529499265.0,0.0001,0.02,0.0013966845987664854,0.0012011187408905585
70.0,20033.0,2200000.0,TS_Lin_MSE,0.02,58336,1529499357.0,0.0001,0.02,0.0011989435937175242,0.001201108853857968
70.0,20073.0,2210000.0,TS_Lin_MSE,0.02,58336,1529499453.0,0.0001,0.02,0.0007978619513920809,0.0011992842072404985
70.0,20104.0,2220000.0,TS_Lin_MSE,0.02,58336,1529499550.0,0.0001,0.02,0.0009993016643757232,0.001198383384975344
