SimulationId,Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,ClusterCount,LengthScale,Nu,Kernel
2,16375,802406,5210000,1532266289000,0.0452,0.0204,0.0057,1.73,7.43e-05,nan,0.977,0.0,0.0226,1.0,0.977,2.86,-1.86,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16441,803580,5220000,1532267924000,0.0462,0.0205,0.0057,1.73,7.47e-05,nan,0.977,0.0,0.0227,1.0,0.977,2.86,-1.86,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16535,805017,5230000,1532269592000,0.0482,0.0205,0.00572,1.73,7.55e-05,nan,0.977,0.0,0.0229,1.0,0.977,2.85,-1.85,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16617,806375,5240000,1532271106000,0.0493,0.0206,0.00573,1.73,7.56e-05,nan,0.977,0.0,0.0228,1.0,0.977,2.85,-1.85,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16703,808796,5250000,1532272792000,0.0474,0.0207,0.00574,1.73,7.54e-05,nan,0.977,0.0,0.0227,1.0,0.977,2.84,-1.84,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16758,811475,5260000,1532274596000,0.0438,0.0207,0.00574,1.73,7.57e-05,nan,0.977,0.0,0.0227,1.0,0.977,2.84,-1.84,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16829,814559,5270000,1532276166000,0.0411,0.0207,0.00575,1.73,7.55e-05,nan,0.977,0.0,0.0226,1.0,0.977,2.83,-1.83,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16908,817733,5280000,1532277685000,0.0391,0.0207,0.00576,1.73,7.54e-05,nan,0.977,0.0,0.0225,1.0,0.977,2.83,-1.83,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,16979,820946,5290000,1532279287000,0.0373,0.0207,0.00576,1.73,7.54e-05,nan,0.977,0.0,0.0225,1.0,0.977,2.82,-1.82,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17044,823642,5300000,1532280695000,0.0362,0.0207,0.00577,1.73,7.59e-05,nan,0.977,0.0,0.0226,1.0,0.977,2.82,-1.82,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17103,825619,5310000,1532282174000,0.0358,0.0207,0.00578,1.73,7.59e-05,nan,0.977,0.0,0.0226,1.0,0.977,2.82,-1.82,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17172,827472,5320000,1532283622000,0.0359,0.0208,0.00578,1.73,7.69e-05,nan,0.977,0.0,0.0228,1.0,0.977,2.81,-1.81,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17228,829301,5330000,1532285006000,0.0356,0.0208,0.00579,1.73,7.75e-05,nan,0.977,0.0,0.023,1.0,0.977,2.81,-1.81,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17317,831103,5340000,1532286351000,0.0363,0.0208,0.0058,1.73,7.74e-05,nan,0.977,0.0,0.0229,1.0,0.977,2.81,-1.81,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17375,832836,5350000,1532287645000,0.0361,0.0209,0.0058,1.73,7.76e-05,nan,0.977,0.0,0.0229,1.0,0.977,2.8,-1.8,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17438,834512,5360000,1532288945000,0.0362,0.0209,0.00581,1.73,7.81e-05,nan,0.977,0.0,0.023,1.0,0.977,2.8,-1.8,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17509,836214,5370000,1532290098000,0.0364,0.0209,0.00582,1.73,7.85e-05,nan,0.977,0.0,0.023,1.0,0.977,2.8,-1.8,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17585,838210,5380000,1532291385000,0.0365,0.021,0.00583,1.73,7.91e-05,nan,0.977,0.0,0.0232,1.0,0.977,2.79,-1.79,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17688,840067,5390000,1532292855000,0.0372,0.0211,0.00584,1.73,8.01e-05,nan,0.977,0.0,0.0234,1.0,0.977,2.78,-1.78,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
2,17803,842019,5400000,1532294550000,0.038,0.0211,0.00585,1.73,8.03e-05,nan,0.977,0.0,0.0233,1.0,0.977,2.77,-1.77,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2,319,110000,1531044493000,0.00627,0.00627,0.00234,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,7.87,-6.87,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,25,1482,120000,1531046231000,0.0169,0.0169,0.00348,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,3.45,-2.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,45,2675,130000,1531048017000,0.0168,0.0168,0.00351,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,3.41,-2.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,85,3900,140000,1531049805000,0.0218,0.0218,0.00408,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,2.8,-1.8,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,112,5138,150000,1531051599000,0.0218,0.0218,0.0041,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,2.78,-1.78,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,144,6244,160000,1531053310000,0.0231,0.0231,0.0042,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,168,7931,170000,1531054948000,0.0212,0.0212,0.00416,1.43,0.0,nan,1.0,0.0,0.0,1.0,1.0,2.74,-1.74,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,188,9268,180000,1531056675000,0.0203,0.0203,0.0041,1.43,2.74e-05,nan,0.989,0.0,0.0105,1.0,0.989,2.78,-1.78,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,218,10385,190000,1531058328000,0.021,0.021,0.00414,1.43,2.41e-05,nan,0.991,0.0,0.00909,1.0,0.991,2.75,-1.75,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,249,11616,200000,1531059941000,0.0214,0.0214,0.00419,1.43,2.15e-05,nan,0.992,0.0,0.00797,1.0,0.992,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,280,12858,210000,1531061809000,0.0218,0.0218,0.00422,1.43,1.94e-05,nan,0.993,0.0,0.00709,1.0,0.993,2.69,-1.69,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,323,14234,220000,1531063581000,0.0227,0.0227,0.00435,1.43,1.77e-05,nan,0.994,0.0,0.00615,1.0,0.994,2.6,-1.6,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,353,15493,230000,1531065314000,0.0228,0.0228,0.00436,1.43,1.63e-05,nan,0.994,0.0,0.00563,1.0,0.994,2.59,-1.59,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,381,16758,240000,1531067084000,0.0227,0.0227,0.00436,1.43,2.26e-05,nan,0.992,0.0,0.00781,1.0,0.992,2.59,-1.59,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,491,18321,250000,1531068933000,0.0268,0.0268,0.00488,1.43,2.8e-05,nan,0.992,0.0,0.00808,1.0,0.992,2.3,-1.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,564,19689,260000,1531070560000,0.0286,0.0286,0.00511,1.43,2.62e-05,nan,0.993,0.0,0.00704,1.0,0.993,2.19,-1.19,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,627,20941,270000,1531071931000,0.0299,0.0299,0.00527,1.43,3.68e-05,nan,0.991,0.0,0.00948,1.0,0.991,2.13,-1.13,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,695,22263,280000,1531073370000,0.0312,0.0312,0.00542,1.43,3.47e-05,nan,0.991,0.0,0.00856,1.0,0.991,2.08,-1.08,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,744,23647,290000,1531074828000,0.0315,0.0315,0.00546,1.43,3.28e-05,nan,0.992,0.0,0.008,1.0,0.992,2.06,-1.06,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,799,25467,300000,1531076102000,0.0314,0.0314,0.00553,1.43,3.11e-05,nan,0.993,0.0,0.00745,1.0,0.993,2.04,-1.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,852,27522,310000,1531077460000,0.031,0.031,0.00558,1.43,2.96e-05,nan,0.993,0.0,0.00699,1.0,0.993,2.03,-1.03,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,920,29484,320000,1531078853000,0.0312,0.0312,0.0057,1.43,3.76e-05,nan,0.991,0.0,0.00862,1.0,0.991,1.99,-0.988,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,976,31458,330000,1531080285000,0.031,0.031,0.00576,1.43,4.49e-05,nan,0.99,0.0,0.0101,1.0,0.99,1.97,-0.97,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1039,33437,340000,1531081775000,0.0311,0.0311,0.00584,1.43,4.29e-05,nan,0.99,0.0,0.00953,1.0,0.99,1.95,-0.95,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1115,35565,350000,1531083470000,0.0314,0.0314,0.00595,1.43,4.12e-05,nan,0.991,0.0,0.00889,1.0,0.991,1.92,-0.918,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1199,37682,360000,1531085548000,0.0318,0.0318,0.00609,1.43,4.35e-05,nan,0.991,0.0,0.00909,1.0,0.991,1.88,-0.882,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1255,39624,370000,1531091700000,0.0121,0.0317,0.00614,1.44,4.18e-05,nan,0.991,0.0,0.00869,1.0,0.991,1.88,-0.88,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1311,42824,380000,1531109678000,0.0165,0.0306,0.0062,1.45,4.76e-05,nan,0.99,0.0,0.00982,1.0,0.99,1.88,-0.882,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1356,45453,390000,1531114011000,0.0167,0.0298,0.00621,1.45,4.59e-05,nan,0.991,0.0,0.0095,1.0,0.991,1.89,-0.894,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1381,47198,400000,1531116623000,0.0162,0.0293,0.00617,1.46,4.78e-05,nan,0.99,0.0,0.01,1.0,0.99,1.92,-0.921,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1398,48580,410000,1531118649000,0.0157,0.0288,0.0061,1.47,4.95e-05,nan,0.989,0.0,0.0106,1.0,0.989,1.95,-0.954,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1415,49840,420000,1531120418000,0.0154,0.0284,0.00604,1.47,5.75e-05,nan,0.987,0.0,0.0126,1.0,0.987,1.98,-0.983,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1435,50899,430000,1531122132000,0.0157,0.0282,0.00599,1.48,5.57e-05,nan,0.988,0.0,0.0124,1.0,0.988,2.01,-1.01,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1450,51925,440000,1531123856000,0.0156,0.0279,0.00593,1.49,5.71e-05,nan,0.987,0.0,0.0129,1.0,0.987,2.04,-1.04,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1459,52627,450000,1531125068000,0.0155,0.0277,0.00586,1.49,5.83e-05,nan,0.986,0.0,0.0135,1.0,0.986,2.08,-1.08,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1478,53433,460000,1531126436000,0.0159,0.0277,0.00581,1.5,5.67e-05,nan,0.987,0.0,0.0134,1.0,0.987,2.11,-1.11,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1492,54376,470000,1531128328000,0.0159,0.0274,0.00575,1.5,5.51e-05,nan,0.987,0.0,0.0132,1.0,0.987,2.14,-1.14,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1495,54790,480000,1531129175000,0.0157,0.0273,0.00567,1.51,5.36e-05,nan,0.987,0.0,0.0132,1.0,0.987,2.18,-1.18,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1503,55249,490000,1531130018000,0.0157,0.0272,0.00561,1.51,5.22e-05,nan,0.987,0.0,0.0131,1.0,0.987,2.21,-1.21,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1516,55702,500000,1531130800000,0.0329,0.0272,0.00556,1.51,5.34e-05,nan,0.986,0.0,0.0137,1.0,0.986,2.24,-1.24,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1524,56334,510000,1531131712000,0.0183,0.0271,0.0055,1.52,5.21e-05,nan,0.986,0.0,0.0136,1.0,0.986,2.28,-1.28,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1548,57442,520000,1531133341000,0.0202,0.0269,0.00548,1.52,5.09e-05,nan,0.987,0.0,0.0134,1.0,0.987,2.3,-1.3,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1569,58380,530000,1531134827000,0.0209,0.0269,0.00546,1.52,4.97e-05,nan,0.987,0.0,0.0132,1.0,0.987,2.32,-1.32,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1577,59138,540000,1531136175000,0.0188,0.0267,0.00541,1.53,5.08e-05,nan,0.986,0.0,0.0138,1.0,0.986,2.35,-1.35,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1585,59939,550000,1531137754000,0.0172,0.0264,0.00536,1.53,4.97e-05,nan,0.986,0.0,0.0137,1.0,0.986,2.38,-1.38,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1607,60869,560000,1531139459000,0.0183,0.0264,0.00534,1.53,4.86e-05,nan,0.986,0.0,0.0135,1.0,0.986,2.4,-1.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1647,61759,570000,1531141094000,0.0221,0.0267,0.00536,1.54,5.18e-05,nan,0.986,0.0,0.0144,1.0,0.986,2.4,-1.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1663,62566,580000,1531142751000,0.0218,0.0266,0.00534,1.54,5.5e-05,nan,0.985,0.0,0.0154,1.0,0.985,2.42,-1.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1693,63400,590000,1531144525000,0.0233,0.0267,0.00534,1.54,5.59e-05,nan,0.984,0.0,0.0157,1.0,0.984,2.43,-1.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1721,64286,600000,1531146406000,0.0241,0.0268,0.00533,1.54,5.68e-05,nan,0.984,0.0,0.016,1.0,0.984,2.44,-1.44,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1748,65372,610000,1531148524000,0.0242,0.0267,0.00533,1.55,5.57e-05,nan,0.984,0.0,0.0158,1.0,0.984,2.45,-1.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1772,66499,620000,1531150653000,0.0239,0.0266,0.00532,1.55,5.85e-05,nan,0.983,0.0,0.0166,1.0,0.983,2.46,-1.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1806,67877,630000,1531152831000,0.024,0.0266,0.00532,1.55,5.74e-05,nan,0.984,0.0,0.0163,1.0,0.984,2.47,-1.47,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1832,69462,640000,1531154931000,0.0231,0.0264,0.00532,1.55,6e-05,nan,0.983,0.0,0.0172,1.0,0.983,2.48,-1.48,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1859,71193,650000,1531156919000,0.0223,0.0261,0.00531,1.56,5.89e-05,nan,0.983,0.0,0.0169,1.0,0.983,2.49,-1.49,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1898,73216,660000,1531158796000,0.022,0.0259,0.00533,1.56,6.15e-05,nan,0.982,0.0,0.0176,1.0,0.982,2.48,-1.48,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1957,75547,670000,1531160992000,0.0224,0.0259,0.00538,1.56,6.57e-05,nan,0.981,0.0,0.0186,1.0,0.981,2.46,-1.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,1988,77765,680000,1531162911000,0.0215,0.0256,0.00538,1.56,6.63e-05,nan,0.981,0.0,0.0188,1.0,0.981,2.47,-1.47,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2023,80046,690000,1531164809000,0.0209,0.0253,0.00539,1.56,6.69e-05,nan,0.981,0.0,0.0189,1.0,0.981,2.47,-1.47,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2073,82611,700000,1531166846000,0.0208,0.0251,0.00542,1.57,6.91e-05,nan,0.981,0.0,0.0194,1.0,0.981,2.46,-1.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2129,85078,710000,1531168918000,0.021,0.025,0.00546,1.57,6.97e-05,nan,0.981,0.0,0.0193,1.0,0.981,2.45,-1.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2199,87701,720000,1531171813000,0.0214,0.0251,0.00551,1.57,6.85e-05,nan,0.981,0.0,0.0187,1.0,0.981,2.43,-1.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2264,90041,730000,1531185503000,0.0238,0.0251,0.00556,1.57,7.06e-05,nan,0.981,0.0,0.0191,1.0,0.981,2.41,-1.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2291,92622,740000,1531196969000,0.015,0.0247,0.00556,1.57,7.58e-05,nan,0.979,0.0,0.0205,1.0,0.979,2.42,-1.42,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2349,94690,750000,1531200364000,0.0195,0.0248,0.00561,1.58,7.93e-05,nan,0.979,0.0,0.0213,1.0,0.979,2.4,-1.4,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2377,96090,760000,1531202607000,0.0196,0.0247,0.0056,1.58,7.81e-05,nan,0.979,0.0,0.021,1.0,0.979,2.41,-1.41,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2391,97209,770000,1531204516000,0.0187,0.0246,0.00557,1.58,7.69e-05,nan,0.979,0.0,0.0209,1.0,0.979,2.43,-1.43,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2401,98202,780000,1531206234000,0.0178,0.0244,0.00554,1.58,7.58e-05,nan,0.979,0.0,0.0208,1.0,0.979,2.45,-1.45,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2421,99135,790000,1531207753000,0.0181,0.0244,0.00553,1.58,7.61e-05,nan,0.979,0.0,0.021,1.0,0.979,2.46,-1.46,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2440,99987,800000,1531209349000,0.0184,0.0244,0.00551,1.59,7.5e-05,nan,0.979,0.0,0.0209,1.0,0.979,2.48,-1.48,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2457,100622,810000,1531211009000,0.0189,0.0244,0.0055,1.59,7.54e-05,nan,0.979,0.0,0.0211,1.0,0.979,2.49,-1.49,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2474,101207,820000,1531212747000,0.0193,0.0244,0.00548,1.59,7.57e-05,nan,0.979,0.0,0.0214,1.0,0.979,2.51,-1.51,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2481,101749,830000,1531214477000,0.0191,0.0244,0.00545,1.59,7.47e-05,nan,0.979,0.0,0.0213,1.0,0.979,2.53,-1.53,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2492,102268,840000,1531216000000,0.0192,0.0244,0.00543,1.59,7.37e-05,nan,0.979,0.0,0.0212,1.0,0.979,2.55,-1.55,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2499,102819,850000,1531217491000,0.0138,0.0243,0.0054,1.59,7.4e-05,nan,0.978,0.0,0.0215,1.0,0.978,2.57,-1.57,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2508,103462,860000,1531218803000,0.0139,0.0242,0.00537,1.6,7.3e-05,nan,0.979,0.0,0.0215,1.0,0.979,2.59,-1.59,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2518,104152,870000,1531220183000,0.0142,0.0242,0.00535,1.6,7.21e-05,nan,0.979,0.0,0.0214,1.0,0.979,2.61,-1.61,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2538,104774,880000,1531221660000,0.0192,0.0242,0.00534,1.6,7.25e-05,nan,0.978,0.0,0.0216,1.0,0.978,2.62,-1.62,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2565,105393,890000,1531223228000,0.0244,0.0243,0.00534,1.6,7.15e-05,nan,0.979,0.0,0.0214,1.0,0.979,2.62,-1.62,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2590,106060,900000,1531224925000,0.0269,0.0244,0.00533,1.6,7.19e-05,nan,0.978,0.0,0.0215,1.0,0.978,2.63,-1.63,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2603,106681,910000,1531226586000,0.026,0.0244,0.00532,1.6,7.1e-05,nan,0.979,0.0,0.0214,1.0,0.979,2.65,-1.65,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2610,107274,920000,1531228193000,0.0242,0.0243,0.00529,1.6,7.01e-05,nan,0.979,0.0,0.0214,1.0,0.979,2.67,-1.67,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2617,107884,930000,1531229863000,0.0228,0.0243,0.00527,1.61,7.05e-05,nan,0.978,0.0,0.0217,1.0,0.978,2.69,-1.69,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2636,108651,940000,1531231690000,0.023,0.0243,0.00526,1.61,7.08e-05,nan,0.978,0.0,0.0219,1.0,0.978,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2659,109426,950000,1531233614000,0.0238,0.0243,0.00525,1.61,7e-05,nan,0.978,0.0,0.0217,1.0,0.978,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2682,110194,960000,1531235598000,0.0244,0.0243,0.00525,1.61,7.15e-05,nan,0.978,0.0,0.0222,1.0,0.978,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2696,111078,970000,1531237572000,0.0235,0.0243,0.00524,1.61,7.18e-05,nan,0.978,0.0,0.0225,1.0,0.978,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2742,112149,980000,1531239731000,0.0257,0.0244,0.00526,1.61,7.22e-05,nan,0.978,0.0,0.0225,1.0,0.978,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2775,113241,990000,1531241737000,0.0261,0.0245,0.00526,1.61,7.14e-05,nan,0.978,0.0,0.0222,1.0,0.978,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2807,114579,1000000,1531243738000,0.0259,0.0245,0.00526,1.61,7.17e-05,nan,0.978,0.0,0.0223,1.0,0.978,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2837,116232,1010000,1531245667000,0.025,0.0244,0.00527,1.61,7.09e-05,nan,0.978,0.0,0.0221,1.0,0.978,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2862,118000,1020000,1531247731000,0.0237,0.0243,0.00526,1.62,7.01e-05,nan,0.978,0.0,0.0219,1.0,0.978,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2916,119731,1030000,1531249459000,0.0245,0.0244,0.00529,1.62,6.93e-05,nan,0.979,0.0,0.0215,1.0,0.979,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,2956,121558,1040000,1531251643000,0.0242,0.0243,0.0053,1.62,7.4e-05,nan,0.977,0.0,0.0228,1.0,0.977,2.71,-1.71,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3008,123308,1050000,1531253665000,0.0247,0.0244,0.00533,1.62,7.64e-05,nan,0.977,0.0,0.0234,1.0,0.977,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3041,125211,1060000,1531256223000,0.0241,0.0243,0.00533,1.62,7.56e-05,nan,0.977,0.0,0.0231,1.0,0.977,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3075,126982,1070000,1531263018000,0.0107,0.0242,0.00534,1.62,7.48e-05,nan,0.977,0.0,0.0229,1.0,0.977,2.7,-1.7,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3082,129225,1080000,1531280274000,0.00396,0.0238,0.00532,1.62,7.71e-05,nan,0.976,0.0,0.0238,1.0,0.976,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3108,131221,1090000,1531284669000,0.00797,0.0237,0.00533,1.62,8.14e-05,nan,0.975,0.0,0.0251,1.0,0.975,2.72,-1.72,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3134,132686,1100000,1531287508000,0.0104,0.0236,0.00533,1.63,8.16e-05,nan,0.975,0.0,0.0252,1.0,0.975,2.73,-1.73,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3146,133724,1110000,1531289836000,0.0105,0.0235,0.00531,1.63,8.28e-05,nan,0.974,0.0,0.0257,1.0,0.974,2.74,-1.74,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3155,134525,1120000,1531291626000,0.0106,0.0235,0.0053,1.63,8.19e-05,nan,0.974,0.0,0.0256,1.0,0.974,2.76,-1.76,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
3,3165,136476,1130000,1531293077000,0.00952,0.0232,0.00528,1.63,8.11e-05,nan,0.974,0.0,0.0256,1.0,0.974,2.77,-1.77,GP_Clustered,12,1,0.0,0.2,0.2,10,100,2.5,Matern
