Local,5979990,1534384801000,732025,3170241,453733,1507605,1042320,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,5979990,1534384801000,732025,3170241,453733,1507605,1042320,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,6734652,1534406401000,617281,2751953,321212,1448126,1012691,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,6734652,1534406401000,617281,2751953,321212,1448126,1012691,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,7863533,1534428001000,508310,2129122,167482,1386974,830495,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,7863533,1534428001000,508310,2129122,167482,1386974,830495,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,8560378,1534449599000,411326,1718670,89537,1346749,759256,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,8560378,1534449599000,411326,1718670,89537,1346749,759256,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,8811097,1534471200000,383270,1593947,54406,1321261,721936,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,8811097,1534471200000,383270,1593947,54406,1321261,721936,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,9572684,1534492800000,295080,1172535,30438,1255509,559672,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,9572684,1534492800000,295080,1172535,30438,1255509,559672,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,10549106,1534514400000,239513,499632,16085,1211598,369985,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,10549106,1534514400000,239513,499632,16085,1211598,369985,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,11220337,1534536000000,178993,92489,1797,1164682,227622,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,11220337,1534536000000,178993,92489,1797,1164682,227622,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,11331020,1534539599000,155840,48887,1500,1152767,195906,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,11331020,1534539599000,155840,48887,1500,1152767,195906,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,11538116,1534561200000,25031,18028,957,1123316,180473,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,11538116,1534561200000,25031,18028,957,1123316,180473,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,12131153,1534582800000,0,0,0,907419,117264,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,12131153,1534582800000,-140496,-127656,-1762,907419,117264,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,12921745,1534604400000,0,0,0,360108,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,12921745,1534604400000,-140496,-127656,-1762,360108,-126016,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,13594727,1534626000000,-140496,-127656,-1762,-312873,-126016,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,13646663,1534629599000,-146245,-139762,-34536,-312921,-127275,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,13812775,1534651200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,13812775,1534651200000,-171246,-185679,-106978,-313067,-149880,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,14433317,1534672800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,14433317,1534672800000,-237106,-363238,-372008,-313374,-261665,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,15170226,1534694400000,-369618,-642546,-635361,-314494,-322280,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Global,15782548,1534712399000,-461357,-875842,-859272,-315610,-384540,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,3,0,0
Type,Timestamp,TotalImpressions,866128,856805,847460,858140,865041,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType,SimulationIndex,ChiDF,ChiAlpha
Local,356003,1534208400000,2089419,5102389,1587012,2010100,1740984,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,356003,1534208400000,2089419,5102389,1587012,2010100,1740984,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,919597,1534230000000,1963994,5076899,1356828,1847088,1721502,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,919597,1534230000000,1963994,5076899,1356828,1847088,1721502,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,2159970,1534251600000,1887046,4302459,1339449,1811966,1385019,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,2159970,1534251600000,1887046,4302459,1339449,1811966,1385019,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,2912107,1534273200000,1620649,4247454,1047240,1696950,1361510,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,2912107,1534273200000,1620649,4247454,1047240,1696950,1361510,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,3176462,1534283997000,1563606,4138827,990827,1687353,1328835,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,3176462,1534283997000,1563606,4138827,990827,1687353,1328835,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,3361164,1534305600000,1516723,4130791,949898,1664909,1262426,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,3361164,1534305600000,1516723,4130791,949898,1664909,1262426,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,4267029,1534327200000,1424197,3604046,861790,1615687,1113163,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,4267029,1534327200000,1424197,3604046,861790,1615687,1113163,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,5314011,1534348800000,1310148,3179708,573206,1502726,1006114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,5314011,1534348800000,1310148,3179708,573206,1502726,1006114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,5726250,1534363199000,1260554,2972057,478967,1486921,961164,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,5726250,1534363199000,1260554,2972057,478967,1486921,961164,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,5979990,1534384801000,1237583,2844112,411259,1473052,939918,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,5979990,1534384801000,1237583,2844112,411259,1473052,939918,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,6734652,1534406401000,1153498,2457584,241527,1435446,863208,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,6734652,1534406401000,1153498,2457584,241527,1435446,863208,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,7863533,1534428001000,1046398,1718607,96674,1355528,805176,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,7863533,1534428001000,1046398,1718607,96674,1355528,805176,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,8560378,1534449599000,960382,1211259,67105,1322613,764179,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,8560378,1534449599000,960382,1211259,67105,1322613,764179,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,8811097,1534471200000,899113,1067922,64107,1314763,728915,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,8811097,1534471200000,899113,1067922,64107,1314763,728915,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,9572684,1534492800000,598312,707521,49928,1297245,660228,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,9572684,1534492800000,598312,707521,49928,1297245,660228,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,10549106,1534514400000,244688,221374,29723,1260478,580550,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,10549106,1534514400000,244688,221374,29723,1260478,580550,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,11220337,1534536000000,38881,0,14014,1207111,464480,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,11220337,1534536000000,38881,-58903,14014,1207111,464480,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,11331020,1534539599000,15306,0,9266,1185486,403745,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,11331020,1534539599000,15306,-58903,9266,1185486,403745,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,11538116,1534561200000,12092,0,0,1084402,315240,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,11538116,1534561200000,12092,-58903,-5026,1084402,315240,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,12131153,1534582800000,0,0,0,727739,108171,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,12131153,1534582800000,-17212,-58903,-5026,727739,108171,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,12921745,1534604400000,0,0,0,249300,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,12921745,1534604400000,-17212,-58903,-5026,249300,-203981,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,13594727,1534626000000,-17212,-58903,-5026,-423681,-203981,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,13646663,1534629599000,-25212,-82554,-23782,-423749,-205442,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,13812775,1534651200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,13812775,1534651200000,-39583,-93320,-156538,-424774,-212635,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,14433317,1534672800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,14433317,1534672800000,-99032,-180851,-576336,-432117,-259055,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,15170226,1534694400000,-181295,-330463,-1009703,-445664,-317174,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
Global,15782548,1534712399000,-246012,-538171,-1304846,-452538,-355054,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.0,0.0,Hindsight,4,0,0
