Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha
442,345001,2500000,1534260327000,0.00134,0.00128,0.000829,1.0,0.000573,nan,0.265,0.0,0.735,1.0,0.265,1.27,-0.266,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
467,359117,2600000,1534263432000,0.00144,0.0013,0.000828,1.0,0.000571,nan,0.267,0.0,0.733,1.0,0.267,1.26,-0.259,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
518,374349,2700000,1534266431000,0.00183,0.00138,0.000844,1.0,0.000575,nan,0.278,0.0,0.722,1.0,0.278,1.24,-0.239,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
548,389362,2800000,1534269300000,0.00186,0.00141,0.000861,1.0,0.00059,nan,0.275,0.0,0.725,1.0,0.275,1.21,-0.212,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
573,403927,2900000,1534272798000,0.00184,0.00142,0.000862,1.0,0.00059,nan,0.276,0.0,0.724,1.0,0.276,1.21,-0.205,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
593,416981,3000000,1534275826000,0.00124,0.00142,0.000859,1.0,0.000589,nan,0.276,0.0,0.724,1.0,0.276,1.2,-0.198,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
637,430157,3100000,1534279185000,0.00237,0.00148,0.000876,1.0,0.000599,nan,0.279,0.0,0.721,1.0,0.279,1.17,-0.173,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
691,445280,3400000,1534307392000,0.00438,0.00155,0.00095,1.0,0.000682,nan,0.25,0.0,0.75,1.0,0.25,1.04,-0.0399,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
733,462615,3500000,1534310553000,0.00295,0.00158,0.000958,1.0,0.000685,nan,0.254,0.0,0.746,1.0,0.254,1.03,-0.0321,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
747,479294,3600000,1534313223000,0.00208,0.00156,0.000956,1.0,0.000686,nan,0.251,0.0,0.749,1.0,0.251,1.03,-0.0278,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
773,495902,3700000,1534315472000,0.00193,0.00156,0.000955,1.0,0.000684,nan,0.253,0.0,0.747,1.0,0.253,1.03,-0.0264,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
787,512738,3800000,1534317461000,0.00168,0.00153,0.000946,1.0,0.000679,nan,0.252,0.0,0.748,1.0,0.252,1.03,-0.0291,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
815,530068,3900000,1534319605000,0.00167,0.00154,0.000945,1.0,0.000677,nan,0.254,0.0,0.746,1.0,0.254,1.03,-0.0279,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
844,546942,4000000,1534321811000,0.00168,0.00154,0.000941,1.0,0.000671,nan,0.257,0.0,0.743,1.0,0.257,1.03,-0.0304,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
864,563330,4100000,1534324066000,0.00162,0.00153,0.000937,1.0,0.000669,nan,0.257,0.0,0.743,1.0,0.257,1.03,-0.031,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
890,580008,4200000,1534325982000,0.00161,0.00153,0.000937,1.0,0.000668,nan,0.258,0.0,0.742,1.0,0.258,1.03,-0.0305,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
943,595456,4300000,1534327753000,0.00416,0.00158,0.000941,1.0,0.000665,nan,0.264,0.0,0.736,1.0,0.264,1.03,-0.0283,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
961,607315,4400000,1534329253000,0.00219,0.00158,0.000942,1.0,0.000667,nan,0.263,0.0,0.737,1.0,0.263,1.02,-0.0207,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
975,617116,4500000,1534330607000,0.0019,0.00158,0.00094,1.0,0.000668,nan,0.26,0.0,0.74,1.0,0.26,1.02,-0.0152,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
997,628041,4600000,1534332371000,0.00194,0.00159,0.000943,1.0,0.000673,nan,0.259,0.0,0.741,1.0,0.259,1.01,-0.00631,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1021,639599,4700000,1534334282000,0.00197,0.0016,0.00094,1.0,0.00067,nan,0.26,0.0,0.74,1.0,0.26,1.0,-0.00281,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1041,650618,4800000,1534336223000,0.00194,0.0016,0.000934,1.0,0.000665,nan,0.261,0.0,0.739,1.0,0.261,1.0,-0.00255,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1055,660730,4900000,1534338220000,0.00186,0.0016,0.000932,1.0,0.000665,nan,0.259,0.0,0.741,1.0,0.259,0.997,0.00285,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1081,671591,5000000,1534340324000,0.00193,0.00161,0.00093,0.999,0.000663,nan,0.26,0.0,0.74,1.0,0.26,0.994,0.00554,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1095,682576,5100000,1534342505000,0.00185,0.0016,0.000928,0.999,0.000664,nan,0.258,0.0,0.742,1.0,0.258,0.989,0.0108,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1109,694030,5200000,1534345017000,0.00178,0.0016,0.000927,0.999,0.000665,nan,0.256,0.0,0.744,1.0,0.256,0.985,0.0154,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1124,706603,5300000,1534348283000,0.00172,0.00159,0.000937,0.999,0.000677,nan,0.252,0.0,0.748,1.0,0.252,0.97,0.03,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1126,717196,5400000,1534352099000,0.0,0.00157,0.000937,0.999,0.000682,nan,0.247,0.0,0.753,1.0,0.247,0.958,0.0416,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1136,731143,5500000,1534355823000,0.00044,0.00155,0.000938,0.999,0.000685,nan,0.244,0.0,0.756,1.0,0.244,0.948,0.0522,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1144,748856,5600000,1534359354000,0.000445,0.00153,0.000934,0.999,0.000685,nan,0.242,0.0,0.758,1.0,0.242,0.941,0.0586,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1174,770787,5700000,1534362421000,0.00077,0.00152,0.000941,0.999,0.000691,nan,0.241,0.0,0.759,1.0,0.241,0.929,0.0709,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1196,780887,6000000,1534387000000,0.00362,0.00153,0.00096,0.999,0.00072,nan,0.227,0.0,0.773,1.0,0.227,0.885,0.115,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1239,794976,6100000,1534391894000,0.00316,0.00156,0.000965,0.999,0.000721,nan,0.23,0.0,0.77,1.0,0.23,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1277,810560,6200000,1534395699000,0.00282,0.00158,0.000973,0.999,0.000726,nan,0.231,0.0,0.769,1.0,0.231,0.88,0.12,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1307,826376,6300000,1534397928000,0.00252,0.00158,0.000969,0.999,0.000721,nan,0.234,0.0,0.766,1.0,0.234,0.881,0.119,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1327,841748,6400000,1534400142000,0.00223,0.00158,0.000967,0.999,0.000719,nan,0.234,0.0,0.766,1.0,0.234,0.881,0.119,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1345,857163,6500000,1534401980000,0.00202,0.00157,0.000961,0.999,0.000714,nan,0.235,0.0,0.765,1.0,0.235,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1359,870936,6600000,1534403754000,0.00187,0.00156,0.000953,0.999,0.000707,nan,0.235,0.0,0.765,1.0,0.235,0.888,0.112,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1381,883418,6700000,1534405748000,0.00186,0.00156,0.000949,0.999,0.000704,nan,0.236,0.0,0.764,1.0,0.236,0.889,0.111,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1393,895879,6800000,1534407692000,0.00143,0.00155,0.000942,0.999,0.000698,nan,0.236,0.0,0.764,1.0,0.236,0.892,0.108,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1421,909493,6900000,1534409775000,0.00182,0.00156,0.000938,0.998,0.000694,nan,0.238,0.0,0.762,1.0,0.238,0.892,0.108,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1439,923598,7000000,1534411756000,0.00161,0.00156,0.000934,0.998,0.00069,nan,0.239,0.0,0.761,1.0,0.239,0.893,0.107,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1455,937485,7100000,1534413572000,0.00148,0.00155,0.000928,0.998,0.000686,nan,0.239,0.0,0.761,1.0,0.239,0.894,0.106,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1473,951020,7200000,1534415178000,0.00145,0.00155,0.000924,0.998,0.000682,nan,0.24,0.0,0.76,1.0,0.24,0.894,0.106,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1502,964714,7300000,1534416750000,0.00157,0.00156,0.00092,0.998,0.000677,nan,0.242,0.0,0.758,1.0,0.242,0.896,0.104,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1530,978273,7400000,1534418460000,0.00164,0.00156,0.000919,0.998,0.000676,nan,0.243,0.0,0.757,1.0,0.243,0.894,0.106,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1553,990622,7500000,1534420152000,0.00167,0.00157,0.000923,0.998,0.00068,nan,0.242,0.0,0.758,1.0,0.242,0.889,0.111,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1567,1003529,7600000,1534421958000,0.0016,0.00156,0.000924,0.998,0.000682,nan,0.241,0.0,0.759,1.0,0.241,0.886,0.114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1611,1017284,7700000,1534424198000,0.00177,0.00158,0.000924,0.998,0.000679,nan,0.244,0.0,0.756,1.0,0.244,0.885,0.115,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1643,1031142,7800000,1534426507000,0.00182,0.00159,0.000921,0.998,0.000675,nan,0.246,0.0,0.754,1.0,0.246,0.886,0.114,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1673,1044450,7900000,1534428901000,0.00207,0.0016,0.000921,0.998,0.000674,nan,0.248,0.0,0.752,1.0,0.248,0.884,0.116,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1693,1057328,8000000,1534431501000,0.00169,0.0016,0.000922,0.998,0.000675,nan,0.247,0.0,0.753,1.0,0.247,0.881,0.119,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1742,1071015,8100000,1534434488000,0.00252,0.00163,0.000927,0.998,0.000677,nan,0.249,0.0,0.751,1.0,0.249,0.877,0.123,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1766,1083939,8200000,1534438303000,0.00232,0.00163,0.000927,0.998,0.000677,nan,0.25,0.0,0.75,1.0,0.25,0.875,0.125,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1800,1097105,8300000,1534442273000,0.00238,0.00164,0.000932,0.998,0.000681,nan,0.25,0.0,0.75,1.0,0.25,0.869,0.131,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1814,1110777,8400000,1534445358000,0.00212,0.00163,0.000934,0.998,0.000684,nan,0.248,0.0,0.752,1.0,0.248,0.865,0.135,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
1842,1123826,8500000,1534448098000,0.00213,0.00164,0.000938,0.998,0.000688,nan,0.247,0.0,0.753,1.0,0.247,0.86,0.14,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,0.8,NO_SPLIT,2
18,6034,400000,1534215666000,0.00298,0.00298,0.00121,1.02,0.000705,nan,0.367,0.0,0.633,1.0,0.367,1.38,-0.381,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
46,23095,500000,1534221203000,0.00199,0.00199,0.00141,1.01,0.00101,nan,0.24,0.0,0.76,1.0,0.24,1.06,-0.0593,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
61,37974,600000,1534223933000,0.00161,0.00161,0.00119,1.01,0.000857,nan,0.226,0.0,0.774,1.0,0.226,1.19,-0.186,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
75,52252,700000,1534225990000,0.00144,0.00144,0.00113,1.01,0.000831,nan,0.208,0.0,0.792,1.0,0.208,1.21,-0.212,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
88,66243,800000,1534227870000,0.00133,0.00133,0.00101,1.01,0.000727,nan,0.214,0.0,0.786,1.0,0.214,1.34,-0.341,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
112,80196,900000,1534229635000,0.0014,0.0014,0.000947,1.01,0.00066,nan,0.238,0.0,0.762,1.0,0.238,1.42,-0.419,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
132,91325,1000000,1534231460000,0.00167,0.00145,0.000921,1.01,0.00064,nan,0.243,0.0,0.757,1.0,0.243,1.41,-0.409,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
149,102517,1100000,1534233317000,0.00158,0.00145,0.000876,1.01,0.000603,nan,0.249,0.0,0.751,1.0,0.249,1.43,-0.434,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
163,115305,1200000,1534235388000,0.00139,0.00141,0.000857,1.01,0.000595,nan,0.245,0.0,0.755,1.0,0.245,1.43,-0.426,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
198,127841,1300000,1534237355000,0.00178,0.00155,0.000868,1.01,0.000591,nan,0.262,0.0,0.738,1.0,0.262,1.4,-0.401,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
216,151202,1400000,1534238888000,0.00144,0.00143,0.000838,1.0,0.000566,nan,0.268,0.0,0.732,1.0,0.268,1.42,-0.42,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
245,175697,1500000,1534240422000,0.00137,0.00139,0.000821,1.0,0.000544,nan,0.283,0.0,0.717,1.0,0.283,1.43,-0.431,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
257,200513,1600000,1534241857000,0.00118,0.00128,0.000801,1.0,0.000533,nan,0.279,0.0,0.721,1.0,0.279,1.43,-0.434,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
282,223884,1700000,1534243199000,0.00116,0.00126,0.000789,1.0,0.00052,nan,0.287,0.0,0.713,1.0,0.287,1.44,-0.435,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
308,245949,1800000,1534244712000,0.00117,0.00125,0.000771,1.0,0.0005,nan,0.299,0.0,0.701,1.0,0.299,1.45,-0.451,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
326,266704,1900000,1534246424000,0.00113,0.00122,0.000763,1.0,0.000495,nan,0.299,0.0,0.701,1.0,0.299,1.45,-0.451,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
351,279652,2000000,1534248381000,0.00118,0.00126,0.000777,1.0,0.000507,nan,0.296,0.0,0.704,1.0,0.296,1.42,-0.42,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
365,292320,2100000,1534250381000,0.00118,0.00125,0.000791,1.0,0.000526,nan,0.285,0.0,0.715,1.0,0.285,1.39,-0.388,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
386,304723,2200000,1534252487000,0.000583,0.00127,0.000807,1.0,0.000544,nan,0.278,0.0,0.722,1.0,0.278,1.35,-0.35,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
404,317882,2300000,1534254861000,0.00115,0.00127,0.00082,1.0,0.00056,nan,0.271,0.0,0.729,1.0,0.271,1.31,-0.311,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
422,331408,2400000,1534257558000,0.00123,0.00127,0.000827,1.0,0.00057,nan,0.266,0.0,0.734,1.0,0.266,1.28,-0.281,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
444,345313,2500000,1534260327000,0.00133,0.00129,0.000829,1.0,0.000572,nan,0.266,0.0,0.734,1.0,0.266,1.27,-0.267,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
469,359487,2600000,1534263432000,0.00144,0.0013,0.000828,1.0,0.00057,nan,0.268,0.0,0.732,1.0,0.268,1.26,-0.26,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
520,374792,2700000,1534266431000,0.00182,0.00139,0.000844,1.0,0.000574,nan,0.279,0.0,0.721,1.0,0.279,1.24,-0.24,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
548,389790,2800000,1534269300000,0.00183,0.00141,0.000861,1.0,0.00059,nan,0.275,0.0,0.725,1.0,0.275,1.21,-0.212,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
573,404375,2900000,1534272798000,0.00181,0.00142,0.000862,1.0,0.00059,nan,0.276,0.0,0.724,1.0,0.276,1.21,-0.205,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
593,417620,3000000,1534275826000,0.00121,0.00142,0.000859,1.0,0.000589,nan,0.276,0.0,0.724,1.0,0.276,1.2,-0.199,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
637,431102,3100000,1534279185000,0.00232,0.00148,0.000876,1.0,0.000599,nan,0.279,0.0,0.721,1.0,0.279,1.17,-0.173,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
691,446168,3400000,1534307392000,0.00421,0.00155,0.00095,1.0,0.000682,nan,0.25,0.0,0.75,1.0,0.25,1.04,-0.04,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
731,463754,3500000,1534310553000,0.00278,0.00158,0.000958,1.0,0.000685,nan,0.253,0.0,0.747,1.0,0.253,1.03,-0.0318,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
747,480760,3600000,1534313223000,0.00201,0.00155,0.000956,1.0,0.000686,nan,0.251,0.0,0.749,1.0,0.251,1.03,-0.0279,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
781,497695,3700000,1534315472000,0.00201,0.00157,0.000955,1.0,0.000682,nan,0.255,0.0,0.745,1.0,0.255,1.03,-0.0283,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
797,514841,3800000,1534317461000,0.00176,0.00155,0.000946,1.0,0.000676,nan,0.255,0.0,0.745,1.0,0.255,1.03,-0.0314,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
825,532491,3900000,1534319605000,0.00173,0.00155,0.000945,1.0,0.000674,nan,0.257,0.0,0.743,1.0,0.257,1.03,-0.0301,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
852,549691,4000000,1534321811000,0.0017,0.00155,0.000941,1.0,0.000669,nan,0.259,0.0,0.741,1.0,0.259,1.03,-0.0322,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
874,566352,4100000,1534324066000,0.00165,0.00154,0.000937,1.0,0.000666,nan,0.26,0.0,0.74,1.0,0.26,1.03,-0.0332,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
900,583248,4200000,1534325982000,0.00164,0.00154,0.000937,1.0,0.000665,nan,0.26,0.0,0.74,1.0,0.26,1.03,-0.0326,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
955,599051,4300000,1534327753000,0.00437,0.00159,0.000941,1.0,0.000662,nan,0.268,0.0,0.732,1.0,0.268,1.03,-0.0309,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
973,611617,4400000,1534329253000,0.00219,0.00159,0.000942,1.0,0.000664,nan,0.266,0.0,0.734,1.0,0.266,1.02,-0.0233,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
987,621979,4500000,1534330607000,0.00187,0.00159,0.00094,1.0,0.000666,nan,0.264,0.0,0.736,1.0,0.264,1.02,-0.0179,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1013,633626,4600000,1534332371000,0.00198,0.0016,0.000943,1.0,0.000669,nan,0.263,0.0,0.737,1.0,0.263,1.01,-0.00973,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1039,646136,4700000,1534334282000,0.002,0.00161,0.00094,1.0,0.000666,nan,0.264,0.0,0.736,1.0,0.264,1.01,-0.00657,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1063,658142,4800000,1534336223000,0.002,0.00162,0.000934,1.0,0.00066,nan,0.266,0.0,0.734,1.0,0.266,1.01,-0.00704,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1077,669269,4900000,1534338220000,0.00189,0.00161,0.000932,1.0,0.000661,nan,0.264,0.0,0.736,1.0,0.264,1.0,-0.00163,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1113,681062,5000000,1534340324000,0.00205,0.00163,0.00093,0.999,0.000656,nan,0.267,0.0,0.733,1.0,0.267,1.0,-0.00057,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1135,693111,5100000,1534342505000,0.00202,0.00164,0.000929,0.999,0.000656,nan,0.267,0.0,0.733,1.0,0.267,0.997,0.00338,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1149,705941,5200000,1534345017000,0.00191,0.00163,0.000927,0.999,0.000657,nan,0.265,0.0,0.735,1.0,0.265,0.992,0.00808,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1168,720352,5300000,1534348283000,0.00185,0.00162,0.000937,0.999,0.000668,nan,0.261,0.0,0.739,1.0,0.261,0.978,0.0222,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1183,736164,5400000,1534352099000,0.000952,0.00161,0.000937,0.999,0.00067,nan,0.259,0.0,0.741,1.0,0.259,0.971,0.0293,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1215,751789,5500000,1534355823000,0.00154,0.00162,0.000938,0.999,0.00067,nan,0.261,0.0,0.739,1.0,0.261,0.966,0.0336,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1248,767610,5600000,1534359354000,0.00173,0.00163,0.000935,0.999,0.000665,nan,0.264,0.0,0.736,1.0,0.264,0.967,0.0333,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1288,783516,5700000,1534362421000,0.00193,0.00164,0.000942,0.999,0.00067,nan,0.265,0.0,0.735,1.0,0.265,0.959,0.0411,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1312,791540,6000000,1534387000000,0.00405,0.00166,0.000961,0.999,0.000699,nan,0.25,0.0,0.75,1.0,0.25,0.913,0.0867,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1359,809701,6100000,1534391894000,0.00285,0.00168,0.000966,0.999,0.0007,nan,0.253,0.0,0.747,1.0,0.253,0.91,0.0897,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1401,828799,6200000,1534395699000,0.00255,0.00169,0.000973,0.999,0.000704,nan,0.254,0.0,0.746,1.0,0.254,0.904,0.0963,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1419,839529,6300000,1534397928000,0.00237,0.00169,0.000969,0.999,0.000702,nan,0.254,0.0,0.746,1.0,0.254,0.902,0.0983,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1433,851568,6400000,1534400142000,0.00214,0.00168,0.000967,0.999,0.000702,nan,0.253,0.0,0.747,1.0,0.253,0.898,0.102,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1443,862872,6500000,1534401980000,0.00195,0.00167,0.000961,0.999,0.000698,nan,0.252,0.0,0.748,1.0,0.252,0.898,0.102,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1452,875274,6600000,1534403754000,0.00178,0.00166,0.000953,0.999,0.000693,nan,0.251,0.0,0.749,1.0,0.251,0.899,0.101,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1467,889091,6700000,1534405748000,0.00168,0.00165,0.000949,0.998,0.00069,nan,0.251,0.0,0.749,1.0,0.251,0.898,0.102,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1469,899242,6800000,1534407692000,0.000362,0.00163,0.000942,0.998,0.000687,nan,0.249,0.0,0.751,1.0,0.249,0.897,0.103,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1485,908090,6900000,1534409775000,0.00125,0.00164,0.000938,0.998,0.000684,nan,0.249,0.0,0.751,1.0,0.249,0.895,0.105,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1497,917416,7000000,1534411756000,0.00127,0.00163,0.000933,0.998,0.000681,nan,0.249,0.0,0.751,1.0,0.249,0.893,0.107,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
1505,926018,7100000,1534413572000,0.00118,0.00163,0.000928,0.998,0.000678,nan,0.248,0.0,0.752,1.0,0.248,0.891,0.109,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,NO_SPLIT,2
