Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
1698,945609,6900000,1534409775000,0.00195,0.0018,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1710,957290,7000000,1534411756000,0.00103,0.00179,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1724,968966,7100000,1534413572000,0.0012,0.00178,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1741,980226,7200000,1534415178000,0.00151,0.00178,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1762,991658,7300000,1534416750000,0.00184,0.00178,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1787,1004087,7400000,1534418460000,0.00201,0.00178,0.982,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1818,1017294,7500000,1534420152000,0.00235,0.00179,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1836,1030655,7600000,1534421958000,0.00135,0.00178,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1870,1043277,7700000,1534424198000,0.00269,0.00179,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1896,1056227,7800000,1534426507000,0.00201,0.0018,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1924,1069886,7900000,1534428901000,0.00205,0.0018,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
1952,1085387,8000000,1534431501000,0.00181,0.0018,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2006,1102486,8100000,1534434488000,0.00316,0.00182,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2032,1115621,8200000,1534438303000,0.00198,0.00182,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2074,1128393,8300000,1534442273000,0.00329,0.00184,0.989,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2091,1138327,8400000,1534445358000,0.00171,0.00184,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2117,1148468,8500000,1534448098000,0.00256,0.00184,0.985,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2163,1162306,8600000,1534450774000,0.00332,0.00186,0.982,2.94e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2181,1177728,8700000,1534455312000,0.00117,0.00185,0.987,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2219,1194843,8800000,1534469315000,0.00222,0.00186,0.988,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2283,1212781,8900000,1534477993000,0.00357,0.00188,0.984,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2317,1228225,9000000,1534481599000,0.0022,0.00189,0.983,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2346,1240840,9100000,1534484170000,0.0023,0.00189,0.985,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2372,1254429,9200000,1534486329000,0.00191,0.00189,0.986,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2408,1267739,9300000,1534488129000,0.0027,0.0019,0.982,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2436,1281460,9400000,1534489820000,0.00204,0.0019,0.985,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2463,1295109,9500000,1534491491000,0.00198,0.0019,0.98,2.94e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2483,1307509,9600000,1534493350000,0.00161,0.0019,0.961,2.88e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2505,1318207,9700000,1534495700000,0.00206,0.0019,0.988,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2541,1329350,9800000,1534498003000,0.00323,0.00191,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2561,1341053,9900000,1534500310000,0.00171,0.00191,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2602,1352831,10000000,1534502355000,0.00348,0.00192,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2636,1365664,10100000,1534504275000,0.00265,0.00193,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2678,1378623,10200000,1534506344000,0.00324,0.00194,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2708,1391528,10300000,1534508344000,0.00232,0.00195,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2732,1404144,10400000,1534510463000,0.0019,0.00195,0.988,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2752,1415453,10500000,1534513052000,0.00177,0.00194,0.983,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2770,1427825,10600000,1534515766000,0.00145,0.00194,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2793,1440364,10700000,1534518517000,0.00183,0.00194,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2858,1453768,10800000,1534521581000,0.00485,0.00197,0.984,2.95e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2889,1467580,10900000,1534525171000,0.00224,0.00197,0.988,2.97e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
2951,1481462,11000000,1534528692000,0.00447,0.00199,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3001,1495023,11100000,1534532209000,0.00369,0.00201,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3051,1509543,11200000,1534535352000,0.00344,0.00202,0.986,2.96e+02,0.984,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3110,1541124,11300000,1534538536000,0.00187,0.00202,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3140,1565202,11400000,1534543569000,0.00125,0.00201,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3192,1582881,11500000,1534556144000,0.00294,0.00202,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3288,1603124,11600000,1534566623000,0.00474,0.00205,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3365,1620894,11700000,1534570864000,0.00433,0.00208,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3420,1637210,11800000,1534574160000,0.00337,0.00209,0.971,2.91e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3464,1653167,11900000,1534576963000,0.00276,0.0021,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3516,1668802,12000000,1534579522000,0.00333,0.00211,0.975,2.92e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3567,1684491,12100000,1534582059000,0.00325,0.00212,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3597,1700463,12200000,1534584444000,0.00188,0.00212,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3623,1716815,12300000,1534586907000,0.00159,0.00211,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3666,1733580,12400000,1534589382000,0.00256,0.00211,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3704,1752328,12500000,1534591833000,0.00203,0.00211,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3770,1771268,12600000,1534594219000,0.00348,0.00213,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3798,1787372,12700000,1534597243000,0.00174,0.00212,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3826,1803854,12800000,1534600571000,0.0017,0.00212,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3854,1819942,12900000,1534603681000,0.00174,0.00212,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3884,1832038,13000000,1534606647000,0.00248,0.00212,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3906,1846678,13100000,1534610005000,0.0015,0.00212,0.99,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3937,1863174,13200000,1534613215000,0.00188,0.00211,0.977,2.93e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
3983,1880320,13300000,1534616341000,0.00268,0.00212,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4007,1890410,13400000,1534619443000,0.00238,0.00212,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4019,1899002,13500000,1534622516000,0.0014,0.00212,0.947,2.84e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4029,1909233,13600000,1534626216000,0.000977,0.00211,0.974,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4063,1923341,13700000,1534632293000,0.00241,0.00211,0.974,2.92e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4113,1944119,13800000,1534649517000,0.00241,0.00212,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4165,1962599,13900000,1534656304000,0.00281,0.00212,0.985,2.95e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4192,1979662,14000000,1534660228000,0.00158,0.00212,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4225,1993394,14100000,1534663200000,0.0024,0.00212,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4257,2007242,14200000,1534665903000,0.00231,0.00212,0.989,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4283,2022199,14300000,1534668786000,0.00174,0.00212,0.976,2.93e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4321,2036748,14400000,1534671766000,0.00261,0.00212,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4375,2070721,14500000,1534674837000,0.00159,0.00211,0.989,2.97e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4476,2109677,14600000,1534677697000,0.00259,0.00212,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4530,2145491,14700000,1534680247000,0.00151,0.00211,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4603,2182468,14800000,1534682924000,0.00197,0.00211,0.988,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4642,2223263,14900000,1534685816000,0.000956,0.00209,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4704,2266776,15000000,1534688843000,0.00142,0.00208,0.991,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4792,2314879,15100000,1534692274000,0.00183,0.00207,0.995,2.99e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4864,2352933,15200000,1534695398000,0.00189,0.00207,0.99,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4904,2368532,15300000,1534698625000,0.00256,0.00207,0.983,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4930,2383802,15400000,1534701627000,0.0017,0.00207,0.966,2.9e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4956,2399045,15500000,1534704482000,0.00171,0.00207,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
4992,2413586,15600000,1534707063000,0.00248,0.00207,0.972,2.91e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
5031,2428284,15700000,1534709673000,0.00265,0.00207,0.972,2.92e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,False,0.2,False,0.0,0.0
16,5850,400000,1534215666000,0.00274,0.00274,0.98,2.94e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
44,22081,500000,1534221203000,0.00173,0.00199,0.977,2.93e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
59,35741,600000,1534223933000,0.0011,0.00165,0.97,2.91e+02,0.976,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
67,49140,700000,1534225990000,0.000597,0.00136,0.984,2.95e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
80,62384,800000,1534227870000,0.000982,0.00128,0.98,2.94e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
104,75351,900000,1534229635000,0.00185,0.00138,0.976,2.93e+02,0.977,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
120,86118,1000000,1534231460000,0.00149,0.00139,0.983,2.95e+02,0.978,2.93e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
137,97046,1100000,1534233317000,0.00156,0.00141,0.985,2.96e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
151,109533,1200000,1534235388000,0.00112,0.00138,0.977,2.93e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
194,121847,1300000,1534237355000,0.00349,0.00159,0.98,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
212,144578,1400000,1534238888000,0.000792,0.00147,0.979,2.94e+02,0.979,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
228,155426,1500000,1534240422000,0.00147,0.00147,0.986,2.96e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
232,165526,1600000,1534241857000,0.000396,0.0014,0.992,2.98e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
242,175936,1700000,1534243199000,0.000961,0.00138,0.99,2.97e+02,0.98,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
264,187260,1800000,1534244712000,0.00194,0.00141,0.984,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
278,199223,1900000,1534246424000,0.00117,0.0014,0.99,2.97e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
300,213802,2000000,1534248381000,0.00151,0.0014,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
306,228325,2100000,1534250381000,0.000413,0.00134,0.992,2.98e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
323,242096,2200000,1534252487000,0.00123,0.00133,0.983,2.95e+02,0.981,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
343,255674,2300000,1534254861000,0.00147,0.00134,0.984,2.95e+02,0.982,2.94e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
366,269401,2400000,1534257558000,0.00168,0.00136,0.988,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
380,283692,2500000,1534260327000,0.00098,0.00134,0.986,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
405,298418,2600000,1534263432000,0.0017,0.00136,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
456,314511,2700000,1534266431000,0.00317,0.00145,0.985,2.96e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
484,331001,2800000,1534269300000,0.0017,0.00146,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
497,345450,2900000,1534272798000,0.0009,0.00144,0.989,2.97e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
515,364527,3000000,1534275826000,0.000944,0.00141,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
546,383416,3100000,1534279185000,0.00164,0.00142,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
574,404008,3200000,1534284970000,0.00136,0.00142,0.984,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
620,422135,3300000,1534301374000,0.00254,0.00147,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
680,441760,3400000,1534307392000,0.00306,0.00154,0.981,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
714,456989,3500000,1534310553000,0.00223,0.00156,0.986,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
740,473618,3600000,1534313223000,0.00156,0.00156,0.98,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
766,489628,3700000,1534315472000,0.00162,0.00156,0.982,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
780,505333,3800000,1534317461000,0.000891,0.00154,0.982,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
806,520732,3900000,1534319605000,0.00169,0.00155,0.98,2.94e+02,0.982,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
827,534811,4000000,1534321811000,0.00149,0.00155,0.985,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
847,546365,4100000,1534324066000,0.00173,0.00155,0.987,2.96e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
872,558907,4200000,1534325982000,0.00199,0.00156,0.979,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
910,571254,4300000,1534327753000,0.00308,0.00159,0.985,2.95e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
938,582164,4400000,1534329253000,0.00257,0.00161,0.981,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
960,592839,4500000,1534330607000,0.00206,0.00162,0.982,2.94e+02,0.983,2.95e+02,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,1,DAILY,1,True,0.4,False,0.0,0.0
