Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,TrainPart,RecommendationPart
940,702058,3500000,1534310553000,0.00165,0.00134,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
960,729225,3600000,1534313223000,0.000736,0.00132,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
999,756699,3700000,1534315472000,0.00142,0.00132,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1015,783209,3800000,1534317461000,0.000604,0.0013,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1056,808850,3900000,1534319605000,0.0016,0.00131,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1085,832794,4000000,1534321811000,0.00121,0.0013,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1122,856370,4100000,1534324066000,0.00157,0.00131,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1152,879389,4200000,1534325982000,0.0013,0.00131,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1204,902822,4300000,1534327753000,0.00222,0.00133,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1228,925289,4400000,1534329253000,0.00107,0.00133,0.986,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1258,944438,4500000,1534330607000,0.00157,0.00133,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1301,966127,4600000,1534332371000,0.00198,0.00135,0.994,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1337,987778,4700000,1534334282000,0.00166,0.00135,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1371,1008891,4800000,1534336223000,0.00161,0.00136,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1401,1029772,4900000,1534338220000,0.00144,0.00136,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1441,1050529,5000000,1534340324000,0.00193,0.00137,0.988,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1482,1072273,5100000,1534342505000,0.00189,0.00138,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1516,1095475,5200000,1534345017000,0.00147,0.00138,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1588,1121868,5300000,1534348283000,0.00273,0.00142,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1624,1151085,5400000,1534352099000,0.00123,0.00141,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1660,1178380,5500000,1534355823000,0.00132,0.00141,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1699,1204440,5600000,1534359354000,0.0015,0.00141,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1748,1228481,5700000,1534362421000,0.00204,0.00142,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1776,1239722,6000000,1534387000000,0.00249,0.00143,0.984,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1822,1261690,6100000,1534391894000,0.00209,0.00144,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1875,1283834,6200000,1534395699000,0.00239,0.00146,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1907,1305016,6300000,1534397928000,0.00151,0.00146,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1949,1325646,6400000,1534400142000,0.00204,0.00147,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1977,1346395,6500000,1534401980000,0.00135,0.00147,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
1998,1366978,6600000,1534403754000,0.00102,0.00146,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2024,1387779,6700000,1534405748000,0.00125,0.00146,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2042,1408029,6800000,1534407692000,0.000889,0.00145,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2074,1427864,6900000,1534409775000,0.00161,0.00145,0.982,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2092,1447774,7000000,1534411756000,0.000904,0.00144,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2108,1467442,7100000,1534413572000,0.000814,0.00144,0.985,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2132,1486502,7200000,1534415178000,0.00126,0.00143,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2155,1506063,7300000,1534416750000,0.00118,0.00143,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2189,1525491,7400000,1534418460000,0.00175,0.00143,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2225,1544045,7500000,1534420152000,0.00194,0.00144,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2246,1563010,7600000,1534421958000,0.00111,0.00144,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2292,1582784,7700000,1534424198000,0.00233,0.00145,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2328,1602557,7800000,1534426507000,0.00182,0.00145,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2362,1622055,7900000,1534428901000,0.00174,0.00146,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2384,1640978,8000000,1534431501000,0.00116,0.00145,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2447,1661466,8100000,1534434488000,0.00307,0.00147,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2486,1681619,8200000,1534438303000,0.00194,0.00148,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2544,1702724,8300000,1534442273000,0.00275,0.00149,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2568,1723183,8400000,1534445358000,0.00117,0.00149,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
2611,1742869,8500000,1534448098000,0.00218,0.0015,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,True,0.0,0.0
24,11319,400000,1534215666000,0.00212,0.00212,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
60,35239,500000,1534221203000,0.00151,0.0017,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
86,57703,600000,1534223933000,0.00116,0.00149,0.985,2.95e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
116,79451,700000,1534225990000,0.00138,0.00146,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
137,101217,800000,1534227870000,0.000965,0.00135,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
163,123095,900000,1534229635000,0.00119,0.00132,0.985,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
187,144956,1000000,1534231460000,0.0011,0.00129,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
212,167483,1100000,1534233317000,0.00111,0.00127,0.992,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
234,190856,1200000,1534235388000,0.000941,0.00123,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
283,214679,1300000,1534237355000,0.00206,0.00132,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
305,242210,1400000,1534238888000,0.000799,0.00126,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
329,271022,1500000,1534240422000,0.000833,0.00121,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
341,298351,1600000,1534241857000,0.000439,0.00114,0.985,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
363,324910,1700000,1534243199000,0.000828,0.00112,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
387,350641,1800000,1534244712000,0.000933,0.0011,0.99,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
399,376542,1900000,1534246424000,0.000463,0.00106,0.983,2.95e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
428,399178,2000000,1534248381000,0.00128,0.00107,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
454,421830,2100000,1534250381000,0.00115,0.00108,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
493,443587,2200000,1534252487000,0.00179,0.00111,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
531,465001,2300000,1534254861000,0.00177,0.00114,0.992,2.97e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
557,486635,2400000,1534257558000,0.0012,0.00114,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
584,508558,2500000,1534260327000,0.00123,0.00115,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
627,532488,2600000,1534263432000,0.0018,0.00118,0.987,2.96e+02,0.988,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
684,557524,2700000,1534266431000,0.00228,0.00123,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
736,582177,2800000,1534269300000,0.00211,0.00126,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
772,607012,2900000,1534272798000,0.00145,0.00127,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
798,629654,3000000,1534275826000,0.00115,0.00127,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
838,652087,3100000,1534279185000,0.00178,0.00129,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
900,678589,3400000,1534307392000,0.00234,0.00133,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
946,706330,3500000,1534310553000,0.00166,0.00134,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
968,732615,3600000,1534313223000,0.000837,0.00132,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1007,759112,3700000,1534315472000,0.00147,0.00133,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1025,785823,3800000,1534317461000,0.000674,0.0013,0.992,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1068,813292,3900000,1534319605000,0.00157,0.00131,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1097,840616,4000000,1534321811000,0.00106,0.0013,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1133,867230,4100000,1534324066000,0.00135,0.00131,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1159,893783,4200000,1534325982000,0.000979,0.0013,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1213,919084,4300000,1534327753000,0.00213,0.00132,0.988,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1235,941072,4400000,1534329253000,0.001,0.00131,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1265,959927,4500000,1534330607000,0.00159,0.00132,0.988,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1306,981661,4600000,1534332371000,0.00189,0.00133,0.993,2.98e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1345,1003823,4700000,1534334282000,0.00176,0.00134,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1379,1025443,4800000,1534336223000,0.00157,0.00134,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1413,1047034,4900000,1534338220000,0.00157,0.00135,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1457,1068594,5000000,1534340324000,0.00204,0.00136,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1504,1090742,5100000,1534342505000,0.00212,0.00138,0.993,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1538,1114496,5200000,1534345017000,0.00143,0.00138,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1603,1141521,5300000,1534348283000,0.00241,0.0014,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1637,1170822,5400000,1534352099000,0.00116,0.0014,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1675,1198386,5500000,1534355823000,0.00138,0.0014,0.994,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1712,1224689,5600000,1534359354000,0.00141,0.0014,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1763,1249019,5700000,1534362421000,0.0021,0.00141,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1791,1260294,6000000,1534387000000,0.00248,0.00142,0.984,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1837,1282369,6100000,1534391894000,0.00208,0.00143,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1885,1304511,6200000,1534395699000,0.00217,0.00144,0.988,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1915,1326261,6300000,1534397928000,0.00138,0.00144,0.986,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1963,1347547,6400000,1534400142000,0.00226,0.00146,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
1987,1368317,6500000,1534401980000,0.00116,0.00145,0.988,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2006,1388745,6600000,1534403754000,0.00093,0.00144,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2036,1409214,6700000,1534405748000,0.00147,0.00144,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2054,1429558,6800000,1534407692000,0.000885,0.00144,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2088,1449725,6900000,1534409775000,0.00169,0.00144,0.983,2.95e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2110,1470273,7000000,1534411756000,0.00107,0.00144,0.99,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2126,1490388,7100000,1534413572000,0.000795,0.00143,0.985,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2148,1509787,7200000,1534415178000,0.00113,0.00142,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2173,1529381,7300000,1534416750000,0.00128,0.00142,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2207,1549149,7400000,1534418460000,0.00172,0.00142,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2243,1567884,7500000,1534420152000,0.00192,0.00143,0.989,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2265,1587337,7600000,1534421958000,0.00113,0.00143,0.992,2.98e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2311,1607461,7700000,1534424198000,0.00229,0.00144,0.987,2.96e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2349,1627551,7800000,1534426507000,0.00189,0.00144,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2387,1647453,7900000,1534428901000,0.00191,0.00145,0.991,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2409,1666660,8000000,1534431501000,0.00115,0.00145,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2472,1687168,8100000,1534434488000,0.00307,0.00147,0.99,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2509,1707796,8200000,1534438303000,0.00179,0.00147,0.987,2.96e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2565,1728999,8300000,1534442273000,0.00264,0.00148,0.992,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2591,1749718,8400000,1534445358000,0.00125,0.00148,0.992,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
2636,1769718,8500000,1534448098000,0.00225,0.00149,0.991,2.97e+02,0.99,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,DAILY,1,False,0.0,0.0
24,11303,400000,1534215666000,0.00212,0.00212,0.989,2.97e+02,0.989,2.97e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
60,35171,500000,1534221203000,0.00151,0.00171,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
84,57542,600000,1534223933000,0.00107,0.00146,0.984,2.95e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
114,79237,700000,1534225990000,0.00138,0.00144,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
135,100952,800000,1534227870000,0.000967,0.00134,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
161,122772,900000,1534229635000,0.00119,0.00131,0.985,2.96e+02,0.987,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
185,144537,1000000,1534231460000,0.0011,0.00128,0.99,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
208,167027,1100000,1534233317000,0.00102,0.00125,0.992,2.98e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
230,190356,1200000,1534235388000,0.000943,0.00121,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
277,214107,1300000,1534237355000,0.00198,0.00129,0.987,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
299,241522,1400000,1534238888000,0.000802,0.00124,0.988,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
321,270244,1500000,1534240422000,0.000766,0.00119,0.989,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
333,297515,1600000,1534241857000,0.00044,0.00112,0.985,2.96e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
355,323902,1700000,1534243199000,0.000834,0.0011,0.991,2.97e+02,0.988,2.96e+02,LinUCB_Disjoint_Multi_Target,6,0.001,0.0,1,NO_SPLIT,1,False,0.0,0.0
