Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart,SimulationType
23645,10343985,10700000,1534518517000,0.00197,0.00229,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
23844,10443985,10800000,1534521581000,0.00199,0.00228,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
24054,10543985,10900000,1534525171000,0.0021,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
24243,10643985,11000000,1534528692000,0.00189,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
24459,10743985,11100000,1534532209000,0.00216,0.00228,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
24700,10843985,11200000,1534535352000,0.00241,0.00228,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
24969,10943984,11300000,1534538536000,0.00269,0.00228,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
25230,11043984,11400000,1534543569000,0.00261,0.00228,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
25556,11143984,11500000,1534556144000,0.00326,0.00229,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
25927,11243983,11600000,1534566623000,0.00371,0.00231,0.99,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
26235,11343983,11700000,1534570864000,0.00308,0.00231,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
26506,11443983,11800000,1534574160000,0.00271,0.00232,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
26793,11543983,11900000,1534576963000,0.00287,0.00232,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
27074,11643983,12000000,1534579522000,0.00281,0.00233,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
27371,11743983,12100000,1534582059000,0.00297,0.00233,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
27674,11843982,12200000,1534584444000,0.00303,0.00234,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
27987,11943982,12300000,1534586907000,0.00313,0.00234,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
28285,12043982,12400000,1534589382000,0.00298,0.00235,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
28580,12143982,12500000,1534591833000,0.00295,0.00235,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
28863,12243982,12600000,1534594219000,0.00283,0.00236,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
29185,12343982,12700000,1534597243000,0.00322,0.00236,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
29479,12443982,12800000,1534600571000,0.00294,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
29765,12543982,12900000,1534603681000,0.00286,0.00237,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
30048,12643981,13000000,1534606647000,0.00283,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
30329,12743981,13100000,1534610005000,0.00281,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
30590,12843981,13200000,1534613215000,0.00261,0.00238,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
30906,12943981,13300000,1534616341000,0.00316,0.00239,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
31229,13043981,13400000,1534619443000,0.00323,0.00239,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
31524,13143981,13500000,1534622516000,0.00295,0.0024,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
31833,13243980,13600000,1534626216000,0.00309,0.0024,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
32114,13343980,13700000,1534632293000,0.00281,0.00241,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
32462,13443980,13800000,1534649517000,0.00348,0.00241,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
32807,13543979,13900000,1534656304000,0.00345,0.00242,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
33103,13643979,14000000,1534660228000,0.00296,0.00243,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
33376,13743979,14100000,1534663200000,0.00273,0.00243,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
33614,13843979,14200000,1534665903000,0.00238,0.00243,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
33890,13943979,14300000,1534668786000,0.00276,0.00243,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
34175,14043979,14400000,1534671766000,0.00285,0.00243,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
34443,14143978,14500000,1534674837000,0.00268,0.00244,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
34744,14243978,14600000,1534677697000,0.00301,0.00244,0.992,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
35059,14343978,14700000,1534680247000,0.00315,0.00244,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
35367,14443978,14800000,1534682924000,0.00308,0.00245,0.991,2.97e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
35672,14543978,14900000,1534685816000,0.00305,0.00245,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
35972,14643978,15000000,1534688843000,0.003,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
36224,14743978,15100000,1534692274000,0.00252,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
36486,14843977,15200000,1534695398000,0.00262,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
36769,14943977,15300000,1534698625000,0.00283,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
37031,15043977,15400000,1534701627000,0.00262,0.00246,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
37337,15143977,15500000,1534704482000,0.00306,0.00247,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
37638,15243977,15600000,1534707063000,0.00301,0.00247,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
37915,15343977,15700000,1534709673000,0.00277,0.00247,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi,6,0.0001,0.0,0.0,0.0,Hindsight
