Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart,SimulationType
7702,6843989,7200000,1534415178000,0.00122,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
7827,6943989,7300000,1534416750000,0.00125,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
7951,7043989,7400000,1534418460000,0.00124,0.00113,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8101,7143989,7500000,1534420152000,0.0015,0.00113,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8226,7243989,7600000,1534421958000,0.00125,0.00114,0.995,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8347,7343989,7700000,1534424198000,0.00121,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8457,7443989,7800000,1534426507000,0.0011,0.00114,0.996,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8557,7543988,7900000,1534428901000,0.001,0.00113,0.997,2.99e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8649,7643988,8000000,1534431501000,0.00092,0.00113,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8745,7743988,8100000,1534434488000,0.00096,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8813,7843988,8200000,1534438303000,0.00068,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
8879,7943988,8300000,1534442273000,0.00066,0.00112,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9004,8043988,8400000,1534445358000,0.00125,0.00112,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9146,8143988,8500000,1534448098000,0.00142,0.00112,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9281,8243988,8600000,1534450774000,0.00135,0.00113,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9386,8343988,8700000,1534455312000,0.00105,0.00112,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9517,8443988,8800000,1534469315000,0.00131,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9670,8543987,8900000,1534477993000,0.00153,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9832,8643987,9000000,1534481599000,0.00162,0.00114,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
9955,8743987,9100000,1534484170000,0.00123,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10059,8843987,9200000,1534486329000,0.00104,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10190,8943987,9300000,1534488129000,0.00131,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10299,9043987,9400000,1534489820000,0.00109,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10404,9143987,9500000,1534491491000,0.00105,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10519,9243986,9600000,1534493350000,0.00115,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10622,9343986,9700000,1534495700000,0.00103,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10740,9443986,9800000,1534498003000,0.00118,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10858,9543986,9900000,1534500310000,0.00118,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
10955,9643986,10000000,1534502355000,0.00097,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11085,9743986,10100000,1534504275000,0.0013,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11234,9843986,10200000,1534506344000,0.00149,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11369,9943986,10300000,1534508344000,0.00135,0.00114,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11517,10043986,10400000,1534510463000,0.00148,0.00115,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11603,10143986,10500000,1534513052000,0.00086,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11686,10243985,10600000,1534515766000,0.00083,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11771,10343985,10700000,1534518517000,0.00085,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11860,10443985,10800000,1534521581000,0.00089,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
11968,10543985,10900000,1534525171000,0.00108,0.00114,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12047,10643985,11000000,1534528692000,0.00079,0.00113,0.997,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12157,10743985,11100000,1534532209000,0.0011,0.00113,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12270,10843985,11200000,1534535352000,0.00113,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12405,10943984,11300000,1534538536000,0.00135,0.00113,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12530,11043984,11400000,1534543569000,0.00125,0.00113,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12678,11143984,11500000,1534556144000,0.00148,0.00114,0.994,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12828,11243983,11600000,1534566623000,0.0015,0.00114,0.994,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
12944,11343983,11700000,1534570864000,0.00116,0.00114,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13047,11443983,11800000,1534574160000,0.00103,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13148,11543983,11900000,1534576963000,0.00101,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13270,11643983,12000000,1534579522000,0.00122,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13376,11743983,12100000,1534582059000,0.00106,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13484,11843982,12200000,1534584444000,0.00108,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13598,11943982,12300000,1534586907000,0.00114,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13730,12043982,12400000,1534589382000,0.00132,0.00114,0.995,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13854,12143982,12500000,1534591833000,0.00124,0.00114,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
13989,12243982,12600000,1534594219000,0.00135,0.00114,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14095,12343982,12700000,1534597243000,0.00106,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14184,12443982,12800000,1534600571000,0.00089,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14291,12543982,12900000,1534603681000,0.00107,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14404,12643981,13000000,1534606647000,0.00113,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14517,12743981,13100000,1534610005000,0.00113,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14622,12843981,13200000,1534613215000,0.00105,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14733,12943981,13300000,1534616341000,0.00111,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14819,13043981,13400000,1534619443000,0.00086,0.00114,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
14915,13143981,13500000,1534622516000,0.00096,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15004,13243980,13600000,1534626216000,0.00089,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15087,13343980,13700000,1534632293000,0.00083,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15218,13443980,13800000,1534649517000,0.00131,0.00113,0.995,2.98e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15356,13543979,13900000,1534656304000,0.00138,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15484,13643979,14000000,1534660228000,0.00128,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15600,13743979,14100000,1534663200000,0.00116,0.00114,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15711,13843979,14200000,1534665903000,0.00111,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15824,13943979,14300000,1534668786000,0.00113,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
15919,14043979,14400000,1534671766000,0.00095,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16035,14143978,14500000,1534674837000,0.00116,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16159,14243978,14600000,1534677697000,0.00124,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16266,14343978,14700000,1534680247000,0.00107,0.00113,0.995,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16381,14443978,14800000,1534682924000,0.00115,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16494,14543978,14900000,1534685816000,0.00113,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16604,14643978,15000000,1534688843000,0.0011,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16723,14743978,15100000,1534692274000,0.00119,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16839,14843977,15200000,1534695398000,0.00116,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
16946,14943977,15300000,1534698625000,0.00107,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
17059,15043977,15400000,1534701627000,0.00113,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
17163,15143977,15500000,1534704482000,0.00104,0.00113,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
17261,15243977,15600000,1534707063000,0.00098,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
17376,15343977,15700000,1534709673000,0.00115,0.00113,0.996,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
50,43997,400000,1534215666000,0.00114,0.00114,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
168,143997,500000,1534221203000,0.00118,0.00117,0.994,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
276,243997,600000,1534223933000,0.00108,0.00113,0.994,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
380,343997,700000,1534225990000,0.00104,0.0011,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
500,443997,800000,1534227870000,0.0012,0.00113,0.994,2.98e+02,0.994,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
606,543997,900000,1534229635000,0.00106,0.00111,0.995,2.98e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
715,643996,1000000,1534231460000,0.00109,0.00111,0.996,2.99e+02,0.995,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
836,743996,1100000,1534233317000,0.00121,0.00112,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
922,843996,1200000,1534235388000,0.00086,0.00109,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1044,943996,1300000,1534237355000,0.00122,0.00111,0.997,2.99e+02,0.995,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1143,1043996,1400000,1534238888000,0.00099,0.00109,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1246,1143996,1500000,1534240422000,0.00103,0.00109,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1364,1243996,1600000,1534241857000,0.00118,0.0011,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1446,1343996,1700000,1534243199000,0.00082,0.00108,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1545,1443996,1800000,1534244712000,0.00099,0.00107,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1657,1543996,1900000,1534246424000,0.00112,0.00107,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1761,1643996,2000000,1534248381000,0.00104,0.00107,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
1906,1743996,2100000,1534250381000,0.00145,0.00109,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2023,1843995,2200000,1534252487000,0.00117,0.0011,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2171,1943995,2300000,1534254861000,0.00148,0.00112,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2292,2043995,2400000,1534257558000,0.00121,0.00112,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2396,2143995,2500000,1534260327000,0.00104,0.00112,0.998,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2494,2243995,2600000,1534263432000,0.00098,0.00111,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2590,2343995,2700000,1534266431000,0.00096,0.0011,0.997,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2696,2443995,2800000,1534269300000,0.00106,0.0011,0.998,2.99e+02,0.996,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2786,2543995,2900000,1534272798000,0.0009,0.0011,0.998,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
2874,2643994,3000000,1534275826000,0.00088,0.00109,0.998,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3014,2743994,3100000,1534279185000,0.0014,0.0011,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3143,2843994,3200000,1534284970000,0.00129,0.00111,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3294,2943994,3300000,1534301374000,0.00151,0.00112,0.995,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3423,3043993,3400000,1534307392000,0.00129,0.00112,0.996,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3543,3143993,3500000,1534310553000,0.0012,0.00113,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3665,3243993,3600000,1534313223000,0.00122,0.00113,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3769,3343993,3700000,1534315472000,0.00104,0.00113,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
3890,3443993,3800000,1534317461000,0.00121,0.00113,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4004,3543993,3900000,1534319605000,0.00114,0.00113,0.998,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4116,3643993,4000000,1534321811000,0.00112,0.00113,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4256,3743993,4100000,1534324066000,0.0014,0.00114,0.998,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4367,3843993,4200000,1534325982000,0.00111,0.00114,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4496,3943992,4300000,1534327753000,0.00129,0.00114,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4628,4043992,4400000,1534329253000,0.00132,0.00114,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4750,4143992,4500000,1534330607000,0.00122,0.00115,0.997,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
4909,4243992,4600000,1534332371000,0.00159,0.00116,0.996,2.99e+02,0.997,2.99e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,1,DAILY,1,True,0.0,False,0.0,0.0,Lower
