Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,FullCTR,BatchMSE,BatchMMSE,FullMSE,FullMMSE,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,TrainPart,RecommendationPart,SimulationType
14281,5943990,6300000,1534397928000,0.00165,0.0024,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
14421,6043990,6400000,1534400142000,0.0014,0.00239,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
14555,6143990,6500000,1534401980000,0.00134,0.00237,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
14686,6243990,6600000,1534403754000,0.00131,0.00235,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
14827,6343990,6700000,1534405748000,0.00141,0.00234,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
14976,6443989,6800000,1534407692000,0.00149,0.00232,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15152,6543989,6900000,1534409775000,0.00176,0.00232,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15295,6643989,7000000,1534411756000,0.00143,0.0023,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15419,6743989,7100000,1534413572000,0.00124,0.00229,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15585,6843989,7200000,1534415178000,0.00166,0.00228,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15742,6943989,7300000,1534416750000,0.00157,0.00227,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
15906,7043989,7400000,1534418460000,0.00164,0.00226,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16122,7143989,7500000,1534420152000,0.00216,0.00226,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16317,7243989,7600000,1534421958000,0.00195,0.00225,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16478,7343989,7700000,1534424198000,0.00161,0.00224,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16636,7443989,7800000,1534426507000,0.00158,0.00223,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16810,7543988,7900000,1534428901000,0.00174,0.00223,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
16986,7643988,8000000,1534431501000,0.00176,0.00222,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
17178,7743988,8100000,1534434488000,0.00192,0.00222,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
17338,7843988,8200000,1534438303000,0.0016,0.00221,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
17508,7943988,8300000,1534442273000,0.0017,0.0022,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
17698,8043988,8400000,1534445358000,0.0019,0.0022,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
17909,8143988,8500000,1534448098000,0.00211,0.0022,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
18141,8243988,8600000,1534450774000,0.00232,0.0022,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
18323,8343988,8700000,1534455312000,0.00182,0.0022,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
18522,8443988,8800000,1534469315000,0.00199,0.00219,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
18744,8543987,8900000,1534477993000,0.00222,0.00219,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
18965,8643987,9000000,1534481599000,0.00221,0.00219,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19108,8743987,9100000,1534484170000,0.00143,0.00219,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19261,8843987,9200000,1534486329000,0.00153,0.00218,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19391,8943987,9300000,1534488129000,0.0013,0.00217,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19541,9043987,9400000,1534489820000,0.0015,0.00216,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19680,9143987,9500000,1534491491000,0.00139,0.00215,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19781,9243986,9600000,1534493350000,0.00101,0.00214,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
19921,9343986,9700000,1534495700000,0.0014,0.00213,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20022,9443986,9800000,1534498003000,0.00101,0.00212,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20146,9543986,9900000,1534500310000,0.00124,0.00211,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20299,9643986,10000000,1534502355000,0.00153,0.0021,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20460,9743986,10100000,1534504275000,0.00161,0.0021,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20646,9843986,10200000,1534506344000,0.00186,0.0021,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
20828,9943986,10300000,1534508344000,0.00182,0.00209,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21022,10043986,10400000,1534510463000,0.00194,0.00209,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21173,10143986,10500000,1534513052000,0.00151,0.00209,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21313,10243985,10600000,1534515766000,0.0014,0.00208,0.996,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21460,10343985,10700000,1534518517000,0.00147,0.00207,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21610,10443985,10800000,1534521581000,0.0015,0.00207,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21753,10543985,10900000,1534525171000,0.00143,0.00206,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
21903,10643985,11000000,1534528692000,0.0015,0.00206,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
22063,10743985,11100000,1534532209000,0.0016,0.00205,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
22257,10843985,11200000,1534535352000,0.00194,0.00205,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
22460,10943984,11300000,1534538536000,0.00203,0.00205,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
22611,11043984,11400000,1534543569000,0.00151,0.00205,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
22821,11143984,11500000,1534556144000,0.0021,0.00205,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23089,11243983,11600000,1534566623000,0.00268,0.00205,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23256,11343983,11700000,1534570864000,0.00167,0.00205,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23430,11443983,11800000,1534574160000,0.00174,0.00205,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23622,11543983,11900000,1534576963000,0.00192,0.00205,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23803,11643983,12000000,1534579522000,0.00181,0.00204,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
23978,11743983,12100000,1534582059000,0.00175,0.00204,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
24167,11843982,12200000,1534584444000,0.00189,0.00204,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
24331,11943982,12300000,1534586907000,0.00164,0.00204,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
24519,12043982,12400000,1534589382000,0.00188,0.00204,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
24721,12143982,12500000,1534591833000,0.00202,0.00204,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
24918,12243982,12600000,1534594219000,0.00197,0.00204,0.992,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25096,12343982,12700000,1534597243000,0.00178,0.00203,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25279,12443982,12800000,1534600571000,0.00183,0.00203,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25455,12543982,12900000,1534603681000,0.00176,0.00203,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25622,12643981,13000000,1534606647000,0.00167,0.00203,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25787,12743981,13100000,1534610005000,0.00165,0.00202,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
25963,12843981,13200000,1534613215000,0.00176,0.00202,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
26158,12943981,13300000,1534616341000,0.00195,0.00202,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
26360,13043981,13400000,1534619443000,0.00202,0.00202,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
26551,13143981,13500000,1534622516000,0.00191,0.00202,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
26735,13243980,13600000,1534626216000,0.00184,0.00202,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
26906,13343980,13700000,1534632293000,0.00171,0.00202,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27076,13443980,13800000,1534649517000,0.0017,0.00201,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27260,13543979,13900000,1534656304000,0.00184,0.00201,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27422,13643979,14000000,1534660228000,0.00162,0.00201,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27596,13743979,14100000,1534663200000,0.00174,0.00201,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27721,13843979,14200000,1534665903000,0.00125,0.002,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
27881,13943979,14300000,1534668786000,0.0016,0.002,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28023,14043979,14400000,1534671766000,0.00142,0.002,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28172,14143978,14500000,1534674837000,0.00149,0.00199,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28338,14243978,14600000,1534677697000,0.00166,0.00199,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28507,14343978,14700000,1534680247000,0.00169,0.00199,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28681,14443978,14800000,1534682924000,0.00174,0.00199,0.993,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28839,14543978,14900000,1534685816000,0.00158,0.00198,0.994,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
28999,14643978,15000000,1534688843000,0.0016,0.00198,0.995,2.99e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29145,14743978,15100000,1534692274000,0.00146,0.00198,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29293,14843977,15200000,1534695398000,0.00148,0.00197,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29445,14943977,15300000,1534698625000,0.00152,0.00197,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29587,15043977,15400000,1534701627000,0.00142,0.00197,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29757,15143977,15500000,1534704482000,0.0017,0.00196,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
29905,15243977,15600000,1534707063000,0.00148,0.00196,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
30054,15343977,15700000,1534709673000,0.00149,0.00196,0.995,2.98e+02,0.993,2.98e+02,LinUCB_Disjoint_Multi_Target,6,0.0001,0.0,0.8,DAILY,1,True,0.0,0.0,Hindsight
