Clicks,Impressions,CumClicks,CumImpressions,TotalImpressions,RecommendationSizePercent,Timestamp,Alpha,Method
0.0,132.0,23.0,15125.0,2720000.0,0.01,NA,NA,Regression
1.0,170.0,24.0,15295.0,2730000.0,0.01,NA,NA,Regression
0.0,193.0,24.0,15488.0,2740000.0,0.01,NA,NA,Regression
0.0,173.0,24.0,15661.0,2750000.0,0.01,NA,NA,Regression
0.0,211.0,24.0,15872.0,2760000.0,0.01,NA,NA,Regression
0.0,171.0,24.0,16043.0,2770000.0,0.01,NA,NA,Regression
0.0,193.0,24.0,16236.0,2780000.0,0.01,NA,NA,Regression
0.0,176.0,24.0,16412.0,2790000.0,0.01,NA,NA,Regression
0.0,184.0,24.0,16596.0,2800000.0,0.01,NA,NA,Regression
0.0,169.0,24.0,16765.0,2810000.0,0.01,NA,NA,Regression
0.0,210.0,24.0,16975.0,2820000.0,0.01,NA,NA,Regression
1.0,186.0,25.0,17161.0,2830000.0,0.01,NA,NA,Regression
0.0,196.0,25.0,17357.0,2840000.0,0.01,NA,NA,Regression
1.0,153.0,26.0,17510.0,2850000.0,0.01,NA,NA,Regression
0.0,179.0,26.0,17689.0,2860000.0,0.01,NA,NA,Regression
1.0,176.0,27.0,17865.0,2870000.0,0.01,NA,NA,Regression
1.0,212.0,28.0,18077.0,2880000.0,0.01,NA,NA,Regression
1.0,194.0,29.0,18271.0,2890000.0,0.01,NA,NA,Regression
0.0,170.0,29.0,18441.0,2900000.0,0.01,NA,NA,Regression
0.0,192.0,29.0,18633.0,2910000.0,0.01,NA,NA,Regression
1.0,212.0,30.0,18845.0,2920000.0,0.01,NA,NA,Regression
0.0,204.0,30.0,19049.0,2930000.0,0.01,NA,NA,Regression
0.0,220.0,30.0,19269.0,2940000.0,0.01,NA,NA,Regression
0.0,179.0,30.0,19448.0,2950000.0,0.01,NA,NA,Regression
1.0,172.0,31.0,19620.0,2960000.0,0.01,NA,NA,Regression
0.0,195.0,31.0,19815.0,2970000.0,0.01,NA,NA,Regression
0.0,200.0,31.0,20015.0,2980000.0,0.01,NA,NA,Regression
0.0,203.0,31.0,20218.0,2990000.0,0.01,NA,NA,Regression
0.0,176.0,31.0,20394.0,3000000.0,0.01,NA,NA,Regression
0.0,188.0,31.0,20582.0,3010000.0,0.01,NA,NA,Regression
1.0,201.0,32.0,20783.0,3020000.0,0.01,NA,NA,Regression
0.0,202.0,32.0,20985.0,3030000.0,0.01,NA,NA,Regression
