Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,Timestamp,Alpha,TrainPart,MSE,CumulativeMSE
189.0,79367.0,1260000,GP_Clustered_H_12,0.1,1531312103.0,1,0.1,0.03867135311804468,0.03312177289298129
193.0,79765.0,1270000,GP_Clustered_H_12,0.1,1531313779.0,1,0.1,0.038728975969633456,0.03316592409830929
194.0,80201.0,1280000,GP_Clustered_H_12,0.1,1531315640.0,1,0.1,0.03902120568875044,0.03321166848573431
198.0,80668.0,1290000,GP_Clustered_H_12,0.1,1531317423.0,1,0.1,0.0391318519039815,0.033257561380449406
202.0,81125.0,1300000,GP_Clustered_H_12,0.1,1531319405.0,1,0.1,0.039144091316670813,0.03330284237995844
204.0,81601.0,1310000,GP_Clustered_H_12,0.1,1531321200.0,1,0.1,0.03906008185487908,0.033346790772896394
206.0,82134.0,1320000,GP_Clustered_H_12,0.1,1531323186.0,1,0.1,0.039765527192631496,0.03339541756395527
207.0,82769.0,1330000,GP_Clustered_H_12,0.1,1531325396.0,1,0.1,0.04038457177522826,0.03344796759561896
208.0,83481.0,1340000,GP_Clustered_H_12,0.1,1531327624.0,1,0.1,0.03988947780864166,0.033496038567357576
211.0,84255.0,1350000,GP_Clustered_H_12,0.1,1531329744.0,1,0.1,0.04072522881994334,0.03354958812478392
213.0,85098.0,1360000,GP_Clustered_H_12,0.1,1531331783.0,1,0.1,0.04033590757785695,0.03359948753252701
215.0,86083.0,1370000,GP_Clustered_H_12,0.1,1531334066.0,1,0.1,0.04021034721817764,0.033647741982787506
219.0,87248.0,1380000,GP_Clustered_H_12,0.1,1531335903.0,1,0.1,0.04044410491023232,0.03369699098950801
222.0,88395.0,1390000,GP_Clustered_H_12,0.1,1531338119.0,1,0.1,0.040617197057990134,0.03374677664467715
228.0,89627.0,1400000,GP_Clustered_H_12,0.1,1531340225.0,1,0.1,0.04042310120384867,0.03379446467724294
228.0,90719.0,1410000,GP_Clustered_H_12,0.1,1531342924.0,1,0.1,0.04050777960727797,0.03384207683986726
234.0,91911.0,1420000,GP_Clustered_H_12,0.1,1531351318.0,1,0.1,0.04188379744054343,0.03389870867508339
237.0,93372.0,1430000,GP_Clustered_H_12,0.1,1531369501.0,1,0.1,0.04104892388422391,0.03394871018004246
237.0,94625.0,1440000,GP_Clustered_H_12,0.1,1531373800.0,1,0.1,0.040435999494671554,0.033993760800283025
239.0,95303.0,1450000,GP_Clustered_H_12,0.1,1531376336.0,1,0.1,0.04038449472057613,0.034037834827319334
239.0,95817.0,1460000,GP_Clustered_H_12,0.1,1531378380.0,1,0.1,0.0404423230095696,0.03408170118473203
242.0,96261.0,1470000,GP_Clustered_H_12,0.1,1531380197.0,1,0.1,0.04005209405522157,0.03412231610221854
244.0,96669.0,1480000,GP_Clustered_H_12,0.1,1531381734.0,1,0.1,0.04048848923391177,0.034165330785540876
246.0,96943.0,1490000,GP_Clustered_H_12,0.1,1531383373.0,1,0.1,0.040204765329192836,0.03420586390328352
247.0,97154.0,1500000,GP_Clustered_H_12,0.1,1531385107.0,1,0.1,0.040474399766161115,0.03424765414236954
248.0,97383.0,1510000,GP_Clustered_H_12,0.1,1531386959.0,1,0.1,0.03981560793017868,0.03428452800851384
251.0,97623.0,1520000,GP_Clustered_H_12,0.1,1531388666.0,1,0.1,0.04052812331670011,0.03432560429343605
252.0,97851.0,1530000,GP_Clustered_H_12,0.1,1531390366.0,1,0.1,0.04052633813634945,0.0343661319656123
255.0,98097.0,1540000,GP_Clustered_H_12,0.1,1531391762.0,1,0.1,0.040872994783983,0.034408384321575836
257.0,98344.0,1550000,GP_Clustered_H_12,0.1,1531393262.0,1,0.1,0.04072077144663022,0.03444910939980191
