Clicks,Impressions,TotalImpressions,Method,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,ClusterCount,LengthScale,Nu,Kernel
3536,653912,4410000,GP_Clustered,1532075525000,0.00669,0.00541,0.005,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3544,654545,4420000,GP_Clustered,1532077261000,0.00714,0.00541,0.005,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3551,655180,4430000,GP_Clustered,1532078861000,0.00741,0.00542,0.005,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3553,655860,4440000,GP_Clustered,1532080391000,0.0071,0.00542,0.00499,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3557,656431,4450000,GP_Clustered,1532081929000,0.00714,0.00542,0.00499,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3560,657063,4460000,GP_Clustered,1532083301000,0.0057,0.00542,0.00499,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3564,657680,4470000,GP_Clustered,1532084731000,0.00599,0.00542,0.00499,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3568,658370,4480000,GP_Clustered,1532086320000,0.00593,0.00542,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3572,659154,4490000,GP_Clustered,1532087976000,0.00573,0.00542,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3581,659903,4500000,GP_Clustered,1532089687000,0.00694,0.00543,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3587,660666,4510000,GP_Clustered,1532091460000,0.00709,0.00543,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3595,661443,4520000,GP_Clustered,1532093364000,0.00755,0.00544,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3599,662272,4530000,GP_Clustered,1532095311000,0.00719,0.00543,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3610,663203,4540000,GP_Clustered,1532097400000,0.00779,0.00544,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3621,664424,4550000,GP_Clustered,1532099674000,0.00796,0.00545,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3629,665731,4560000,GP_Clustered,1532102020000,0.00772,0.00545,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3638,668317,4570000,GP_Clustered,1532104096000,0.00683,0.00544,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3645,672121,4580000,GP_Clustered,1532105953000,0.00565,0.00542,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3650,676690,4590000,GP_Clustered,1532107616000,0.00464,0.00539,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3666,680896,4600000,GP_Clustered,1532109213000,0.0045,0.00538,0.00498,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3679,683346,4610000,GP_Clustered,1532111420000,0.00457,0.00538,0.00499,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.37,-1.37,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3694,685754,4620000,GP_Clustered,1532113553000,0.00471,0.00539,0.00499,1.95e+02,0.0023,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3706,688212,4630000,GP_Clustered,1532115509000,0.00472,0.00538,0.00499,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3721,690579,4640000,GP_Clustered,1532117502000,0.00483,0.00539,0.005,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3736,693220,4650000,GP_Clustered,1532119661000,0.00489,0.00539,0.005,1.95e+02,0.00231,inf,0.262,0.0,0.738,1.0,0.262,2.36,-1.36,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3753,695874,4660000,GP_Clustered,1532122029000,0.00499,0.00539,0.00501,1.95e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3771,698517,4670000,GP_Clustered,1532127989000,0.00521,0.0054,0.00501,1.96e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3786,700383,4680000,GP_Clustered,1532137864000,0.00708,0.00541,0.00502,1.96e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3804,702529,4690000,GP_Clustered,1532149184000,0.00764,0.00541,0.00502,1.96e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3810,704635,4700000,GP_Clustered,1532152206000,0.00622,0.00541,0.00502,1.96e+02,0.00232,inf,0.263,0.0,0.737,1.0,0.263,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3823,706871,4710000,GP_Clustered,1532154223000,0.00612,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3826,709141,4720000,GP_Clustered,1532156107000,0.00518,0.0054,0.00501,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3840,711147,4730000,GP_Clustered,1532157912000,0.00545,0.0054,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3849,712845,4740000,GP_Clustered,1532159521000,0.00543,0.0054,0.00501,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3860,714425,4750000,GP_Clustered,1532161120000,0.00557,0.0054,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3869,715913,4760000,GP_Clustered,1532162717000,0.00561,0.0054,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3882,717338,4770000,GP_Clustered,1532164496000,0.00586,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3889,718768,4780000,GP_Clustered,1532166167000,0.0058,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3896,720091,4790000,GP_Clustered,1532167784000,0.00837,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3905,721474,4800000,GP_Clustered,1532169398000,0.00699,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3913,722896,4810000,GP_Clustered,1532171085000,0.0064,0.00541,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3928,724458,4820000,GP_Clustered,1532172762000,0.00743,0.00542,0.00502,1.96e+02,0.00232,inf,0.264,0.0,0.736,1.0,0.264,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3945,725884,4830000,GP_Clustered,1532174380000,0.00845,0.00543,0.00502,1.96e+02,0.00232,inf,0.265,0.0,0.735,1.0,0.265,2.35,-1.35,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3957,727196,4840000,GP_Clustered,1532176116000,0.00857,0.00544,0.00503,1.96e+02,0.00232,inf,0.265,0.0,0.735,1.0,0.265,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3969,728416,4850000,GP_Clustered,1532177882000,0.00875,0.00545,0.00503,1.96e+02,0.00233,inf,0.265,0.0,0.735,1.0,0.265,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
3988,729836,4860000,GP_Clustered,1532179669000,0.00939,0.00546,0.00504,1.96e+02,0.00233,inf,0.265,0.0,0.735,1.0,0.265,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4003,731278,4870000,GP_Clustered,1532181297000,0.00952,0.00547,0.00504,1.96e+02,0.00233,inf,0.265,0.0,0.735,1.0,0.265,2.34,-1.34,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4028,732959,4880000,GP_Clustered,1532183436000,0.0102,0.0055,0.00505,1.96e+02,0.00234,inf,0.265,0.0,0.735,1.0,0.265,2.33,-1.33,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4066,734736,4890000,GP_Clustered,1532185023000,0.0115,0.00553,0.00506,1.96e+02,0.00235,inf,0.266,0.0,0.734,1.0,0.266,2.32,-1.32,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4116,736458,4900000,GP_Clustered,1532186690000,0.0133,0.00559,0.00508,1.96e+02,0.00236,inf,0.267,0.0,0.733,1.0,0.267,2.31,-1.31,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4157,738188,4910000,GP_Clustered,1532188477000,0.0143,0.00563,0.00509,1.96e+02,0.00237,inf,0.268,0.0,0.732,1.0,0.268,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4173,739830,4920000,GP_Clustered,1532190266000,0.0139,0.00564,0.0051,1.96e+02,0.00237,inf,0.268,0.0,0.732,1.0,0.268,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4186,741378,4930000,GP_Clustered,1532192001000,0.0135,0.00565,0.0051,1.96e+02,0.00238,inf,0.268,0.0,0.732,1.0,0.268,2.3,-1.3,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4204,743165,4940000,GP_Clustered,1532193909000,0.0132,0.00566,0.00511,1.96e+02,0.00238,inf,0.268,0.0,0.732,1.0,0.268,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4225,745027,4950000,GP_Clustered,1532195803000,0.0131,0.00567,0.00511,1.96e+02,0.00238,inf,0.268,0.0,0.732,1.0,0.268,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4246,747188,4960000,GP_Clustered,1532197799000,0.0128,0.00568,0.00512,1.96e+02,0.00239,inf,0.268,0.0,0.732,1.0,0.268,2.29,-1.29,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4283,749422,4970000,GP_Clustered,1532199746000,0.0131,0.00572,0.00513,1.96e+02,0.00239,inf,0.269,0.0,0.731,1.0,0.269,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4305,752840,4980000,GP_Clustered,1532201344000,0.0124,0.00572,0.00513,1.96e+02,0.00239,inf,0.27,0.0,0.73,1.0,0.27,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4325,756202,4990000,GP_Clustered,1532203046000,0.0118,0.00572,0.00514,1.96e+02,0.00239,inf,0.27,0.0,0.73,1.0,0.27,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4351,758572,5000000,GP_Clustered,1532205149000,0.0118,0.00574,0.00514,1.96e+02,0.0024,inf,0.271,0.0,0.729,1.0,0.271,2.28,-1.28,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4367,761004,5010000,GP_Clustered,1532207514000,0.0115,0.00574,0.00515,1.96e+02,0.0024,inf,0.271,0.0,0.729,1.0,0.271,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4390,763453,5020000,GP_Clustered,1532210972000,0.0,0.00575,0.00515,1.96e+02,0.0024,inf,0.271,0.0,0.729,1.0,0.271,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4408,765257,5030000,GP_Clustered,1532218131000,0.0097,0.00576,0.00515,1.96e+02,0.0024,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4432,767659,5040000,GP_Clustered,1532234837000,0.00986,0.00577,0.00516,1.96e+02,0.0024,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4444,769601,5050000,GP_Clustered,1532238533000,0.00871,0.00577,0.00516,1.96e+02,0.0024,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4450,771943,5060000,GP_Clustered,1532241101000,0.00702,0.00576,0.00516,1.96e+02,0.0024,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4467,774267,5070000,GP_Clustered,1532243219000,0.00709,0.00577,0.00516,1.96e+02,0.0024,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4472,776173,5080000,GP_Clustered,1532244837000,0.00642,0.00576,0.00516,1.96e+02,0.00241,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4486,778093,5090000,GP_Clustered,1532246443000,0.00653,0.00577,0.00516,1.96e+02,0.00241,inf,0.272,0.0,0.728,1.0,0.272,2.27,-1.27,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4498,779886,5100000,GP_Clustered,1532248016000,0.00655,0.00577,0.00517,1.96e+02,0.00241,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4508,781561,5110000,GP_Clustered,1532249475000,0.0065,0.00577,0.00517,1.96e+02,0.00241,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4525,782909,5120000,GP_Clustered,1532251081000,0.00692,0.00578,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4535,784251,5130000,GP_Clustered,1532252672000,0.00695,0.00578,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4554,785810,5140000,GP_Clustered,1532254261000,0.0143,0.0058,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4568,787505,5150000,GP_Clustered,1532255865000,0.00989,0.0058,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4579,789208,5160000,GP_Clustered,1532257621000,0.00844,0.0058,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4590,790807,5170000,GP_Clustered,1532259271000,0.008,0.0058,0.00518,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4598,792372,5180000,GP_Clustered,1532261006000,0.00737,0.0058,0.00519,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.26,-1.26,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4611,793671,5190000,GP_Clustered,1532262853000,0.00777,0.00581,0.00519,1.96e+02,0.00242,inf,0.272,0.0,0.728,1.0,0.272,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4623,794885,5200000,GP_Clustered,1532264596000,0.00804,0.00582,0.00519,1.96e+02,0.00243,inf,0.272,0.0,0.728,1.0,0.272,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4642,796277,5210000,GP_Clustered,1532266289000,0.00874,0.00583,0.00519,1.96e+02,0.00243,inf,0.273,0.0,0.727,1.0,0.273,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4656,797494,5220000,GP_Clustered,1532267924000,0.00901,0.00584,0.0052,1.96e+02,0.00243,inf,0.273,0.0,0.727,1.0,0.273,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4675,798955,5230000,GP_Clustered,1532269592000,0.00944,0.00585,0.0052,1.96e+02,0.00243,inf,0.273,0.0,0.727,1.0,0.273,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4694,800336,5240000,GP_Clustered,1532271106000,0.00983,0.00587,0.0052,1.96e+02,0.00243,inf,0.273,0.0,0.727,1.0,0.273,2.25,-1.25,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4716,802745,5250000,GP_Clustered,1532272792000,0.00973,0.00587,0.00521,1.96e+02,0.00243,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4731,805408,5260000,GP_Clustered,1532274596000,0.00919,0.00587,0.00521,1.96e+02,0.00244,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4745,808457,5270000,GP_Clustered,1532276166000,0.00859,0.00587,0.00521,1.96e+02,0.00244,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4758,811597,5280000,GP_Clustered,1532277685000,0.00806,0.00586,0.00521,1.96e+02,0.00244,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4777,814730,5290000,GP_Clustered,1532279287000,0.00785,0.00586,0.00522,1.96e+02,0.00244,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4792,817425,5300000,GP_Clustered,1532280695000,0.00766,0.00586,0.00522,1.96e+02,0.00244,inf,0.274,0.0,0.726,1.0,0.274,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4809,819389,5310000,GP_Clustered,1532282174000,0.00772,0.00587,0.00522,1.96e+02,0.00244,inf,0.275,0.0,0.725,1.0,0.275,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4821,821299,5320000,GP_Clustered,1532283622000,0.00764,0.00587,0.00522,1.97e+02,0.00244,inf,0.275,0.0,0.725,1.0,0.275,2.24,-1.24,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4838,823161,5330000,GP_Clustered,1532285006000,0.00771,0.00588,0.00523,1.97e+02,0.00245,inf,0.275,0.0,0.725,1.0,0.275,2.23,-1.23,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4859,824941,5340000,GP_Clustered,1532286351000,0.0079,0.00589,0.00523,1.97e+02,0.00245,inf,0.275,0.0,0.725,1.0,0.275,2.23,-1.23,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4874,826629,5350000,GP_Clustered,1532287645000,0.00794,0.0059,0.00524,1.97e+02,0.00245,inf,0.275,0.0,0.725,1.0,0.275,2.23,-1.23,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4899,828372,5360000,GP_Clustered,1532288945000,0.0082,0.00591,0.00525,1.97e+02,0.00246,inf,0.275,0.0,0.725,1.0,0.275,2.22,-1.22,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4929,830274,5370000,GP_Clustered,1532290098000,0.00852,0.00594,0.00526,1.97e+02,0.00247,inf,0.275,0.0,0.725,1.0,0.275,2.22,-1.22,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4951,832492,5380000,GP_Clustered,1532291385000,0.00858,0.00595,0.00527,1.97e+02,0.00247,inf,0.275,0.0,0.725,1.0,0.275,2.21,-1.21,12,0.2,0.2,1,0.0,10,100,1.5,Matern
4980,834532,5390000,GP_Clustered,1532292855000,0.00881,0.00597,0.00527,1.97e+02,0.00248,inf,0.276,0.0,0.724,1.0,0.276,2.21,-1.21,12,0.2,0.2,1,0.0,10,100,1.5,Matern
5025,836746,5400000,GP_Clustered,1532294550000,0.00931,0.00601,0.00528,1.97e+02,0.00249,inf,0.276,0.0,0.724,1.0,0.276,2.2,-1.2,12,0.2,0.2,1,0.0,10,100,1.5,Matern
5,315,110000,GP_Clustered,1531044493000,0.0159,0.0159,0.00569,1.47e+02,0.00273,inf,0.385,0.0,0.615,1.0,0.385,1.63,-0.632,12,0.2,0.2,1,0.0,10,100,2.5,Matern
13,1449,120000,GP_Clustered,1531046231000,0.00897,0.00897,0.0056,1.47e+02,0.00332,inf,0.232,0.0,0.768,1.0,0.232,1.59,-0.587,12,0.2,0.2,1,0.0,10,100,2.5,Matern
20,2628,130000,GP_Clustered,1531048017000,0.00761,0.00761,0.00519,1.47e+02,0.00301,inf,0.225,0.0,0.775,1.0,0.225,1.72,-0.725,12,0.2,0.2,1,0.0,10,100,2.5,Matern
31,3826,140000,GP_Clustered,1531049805000,0.0081,0.0081,0.00533,1.47e+02,0.0031,inf,0.233,0.0,0.767,1.0,0.233,1.68,-0.676,12,0.2,0.2,1,0.0,10,100,2.5,Matern
40,5051,150000,GP_Clustered,1531051599000,0.00792,0.00792,0.00539,1.47e+02,0.00317,inf,0.227,0.0,0.773,1.0,0.227,1.65,-0.654,12,0.2,0.2,1,0.0,10,100,2.5,Matern
49,6120,160000,GP_Clustered,1531053310000,0.00801,0.00801,0.00532,1.47e+02,0.0031,inf,0.23,0.0,0.77,1.0,0.23,1.68,-0.679,12,0.2,0.2,1,0.0,10,100,2.5,Matern
56,7778,170000,GP_Clustered,1531054948000,0.0072,0.0072,0.00525,1.47e+02,0.00305,inf,0.226,0.0,0.774,1.0,0.226,1.71,-0.706,12,0.2,0.2,1,0.0,10,100,2.5,Matern
62,9109,180000,GP_Clustered,1531056675000,0.00681,0.00681,0.00521,1.47e+02,0.00304,inf,0.218,0.0,0.782,1.0,0.218,1.72,-0.718,12,0.2,0.2,1,0.0,10,100,2.5,Matern
70,10216,190000,GP_Clustered,1531058328000,0.00685,0.00685,0.00515,1.47e+02,0.00299,inf,0.22,0.0,0.78,1.0,0.22,1.74,-0.74,12,0.2,0.2,1,0.0,10,100,2.5,Matern
81,11438,200000,GP_Clustered,1531059941000,0.00708,0.00708,0.00518,1.47e+02,0.00299,inf,0.226,0.0,0.774,1.0,0.226,1.73,-0.732,12,0.2,0.2,1,0.0,10,100,2.5,Matern
87,12653,210000,GP_Clustered,1531061809000,0.00688,0.00688,0.00513,1.47e+02,0.00297,inf,0.221,0.0,0.779,1.0,0.221,1.75,-0.746,12,0.2,0.2,1,0.0,10,100,2.5,Matern
99,14016,220000,GP_Clustered,1531063581000,0.00706,0.00706,0.0052,1.47e+02,0.00301,inf,0.226,0.0,0.774,1.0,0.226,1.72,-0.724,12,0.2,0.2,1,0.0,10,100,2.5,Matern
111,15227,230000,GP_Clustered,1531065314000,0.00729,0.00729,0.00521,1.47e+02,0.00299,inf,0.232,0.0,0.768,1.0,0.232,1.72,-0.724,12,0.2,0.2,1,0.0,10,100,2.5,Matern
119,16472,240000,GP_Clustered,1531067084000,0.00722,0.00722,0.00522,1.47e+02,0.00302,inf,0.229,0.0,0.771,1.0,0.229,1.72,-0.717,12,0.2,0.2,1,0.0,10,100,2.5,Matern
148,18025,250000,GP_Clustered,1531068933000,0.00821,0.00821,0.00537,1.47e+02,0.00304,inf,0.254,0.0,0.746,1.0,0.254,1.67,-0.674,12,0.2,0.2,1,0.0,10,100,2.5,Matern
169,19390,260000,GP_Clustered,1531070560000,0.00872,0.00872,0.00545,1.48e+02,0.00305,inf,0.266,0.0,0.734,1.0,0.266,1.65,-0.655,12,0.2,0.2,1,0.0,10,100,2.5,Matern
182,20643,270000,GP_Clustered,1531071931000,0.00882,0.00882,0.00548,1.48e+02,0.00308,inf,0.266,0.0,0.734,1.0,0.266,1.64,-0.643,12,0.2,0.2,1,0.0,10,100,2.5,Matern
200,21972,280000,GP_Clustered,1531073370000,0.0091,0.0091,0.00557,1.48e+02,0.00313,inf,0.27,0.0,0.73,1.0,0.27,1.62,-0.618,12,0.2,0.2,1,0.0,10,100,2.5,Matern
212,23366,290000,GP_Clustered,1531074828000,0.00907,0.00907,0.00555,1.48e+02,0.00311,inf,0.271,0.0,0.729,1.0,0.271,1.62,-0.625,12,0.2,0.2,1,0.0,10,100,2.5,Matern
227,25203,300000,GP_Clustered,1531076102000,0.00901,0.00901,0.00559,1.48e+02,0.00314,inf,0.273,0.0,0.727,1.0,0.273,1.61,-0.614,12,0.2,0.2,1,0.0,10,100,2.5,Matern
244,27255,310000,GP_Clustered,1531077460000,0.00895,0.00895,0.0056,1.48e+02,0.00311,inf,0.279,0.0,0.721,1.0,0.279,1.62,-0.616,12,0.2,0.2,1,0.0,10,100,2.5,Matern
258,29201,320000,GP_Clustered,1531078853000,0.00884,0.00884,0.00565,1.48e+02,0.00316,inf,0.277,0.0,0.723,1.0,0.277,1.6,-0.6,12,0.2,0.2,1,0.0,10,100,2.5,Matern
275,31166,330000,GP_Clustered,1531080285000,0.00882,0.00882,0.00566,1.48e+02,0.00315,inf,0.281,0.0,0.719,1.0,0.281,1.6,-0.599,12,0.2,0.2,1,0.0,10,100,2.5,Matern
292,33123,340000,GP_Clustered,1531081775000,0.00882,0.00882,0.00565,1.48e+02,0.00313,inf,0.286,0.0,0.714,1.0,0.286,1.6,-0.603,12,0.2,0.2,1,0.0,10,100,2.5,Matern
305,35253,350000,GP_Clustered,1531083470000,0.00865,0.00865,0.00563,1.48e+02,0.0031,inf,0.288,0.0,0.712,1.0,0.288,1.61,-0.611,12,0.2,0.2,1,0.0,10,100,2.5,Matern
