MSE,CumulativeMSE,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha
0.0009282174184793106,0.15820394048331274,3891463.0,NN_AdamOptimizer,0.1,291680,1529517600.0,0.02
0.0023783863161537543,0.1622391923532339,4284670.0,NN_AdamOptimizer,0.1,291680,1529521200.0,0.02
0.0009588614298166881,0.1664522053418962,4762296.0,NN_AdamOptimizer,0.1,291680,1529524800.0,0.02
0.00019692749011010756,0.16982019460196962,5190412.0,NN_AdamOptimizer,0.1,291680,1529528400.0,0.02
0.003959112770908537,0.1717166748027793,5465266.0,NN_AdamOptimizer,0.1,291680,1529532000.0,0.02
0.014377980915236356,0.1725790298143435,5599226.0,NN_AdamOptimizer,0.1,291680,1529535600.0,0.02
0.009817913475559055,0.1729927751409395,5663035.0,NN_AdamOptimizer,0.1,291680,1529539200.0,0.02
0.02778114870502243,0.17327217075380427,5705597.0,NN_AdamOptimizer,0.1,291680,1529542800.0,0.02
0.028697666002543802,0.1735399163700626,5745418.0,NN_AdamOptimizer,0.1,291680,1529546400.0,0.02
0.0010842283793960996,0.17400527727351447,5820387.0,NN_AdamOptimizer,0.1,291680,1529550000.0,0.02
0.0025321830493702075,0.17517503241889926,6022423.0,NN_AdamOptimizer,0.1,291680,1529553600.0,0.02
0.002250430333048586,0.17752561219321764,6434382.0,NN_AdamOptimizer,0.1,291680,1529557200.0,0.02
0.0015791435845841889,0.18016413264805806,6923602.0,NN_AdamOptimizer,0.1,291680,1529560800.0,0.02
0.002877591938879793,0.18263606870272717,7426785.0,NN_AdamOptimizer,0.1,291680,1529564400.0,0.02
0.0028225041839632717,0.1846195625786434,7936659.0,NN_AdamOptimizer,0.1,291680,1529568000.0,0.02
0.00870567261754871,0.1844909300163985,7982506.0,NN_AdamOptimizer,0.1,291680,1529571799.0,0.02
0.03410502035466197,0.1843728501788018,8029908.0,NN_AdamOptimizer,0.1,291680,1529575399.0,0.02
0.009870702328247943,0.18418881304540521,8093878.0,NN_AdamOptimizer,0.1,291680,1529578999.0,0.02
0.023023932254206684,0.18405311492058832,8147476.0,NN_AdamOptimizer,0.1,291680,1529582599.0,0.02
0.01833195008505459,0.18390263189723188,8206697.0,NN_AdamOptimizer,0.1,291680,1529586199.0,0.02
