Clicks,Impressions,TotalImpressions,Method,Timestamp,MSE,CumulativeMSE,MMSE,MCumulativeMSE,Hours,TrainPart,RecommendationPart,Alpha,EqClicks,LearningRate,HiddenLayers
388.0,131121.0,670000,NN,1531372186.0,0.957,2.87e+02,0.89,2.52e+02,12,0.2,0.2,0.0,0.5,0.001,10
393.0,133611.0,680000,NN,1531377095.0,0.957,2.78e+02,0.891,2.53e+02,12,0.2,0.2,0.0,0.5,0.001,10
396.0,135693.0,690000,NN,1531382325.0,0.958,2.16e+02,0.892,2.52e+02,12,0.2,0.2,0.0,0.5,0.001,10
398.0,137758.0,700000,NN,1531388633.0,0.957,2.69e+02,0.892,2.53e+02,12,0.2,0.2,0.0,0.5,0.001,10
400.0,139776.0,710000,NN,1531393395.0,0.956,3.23e+02,0.893,2.54e+02,12,0.2,0.2,0.0,0.5,0.001,10
408.0,141933.0,720000,NN,1531398829.0,0.955,3.76e+02,0.894,2.55e+02,12,0.2,0.2,0.0,0.5,0.001,10
414.0,143943.0,730000,NN,1531403757.0,0.956,3.14e+02,0.895,2.56e+02,12,0.2,0.2,0.0,0.5,0.001,10
418.0,146165.0,740000,NN,1531408724.0,0.956,2.96e+02,0.896,2.57e+02,12,0.2,0.2,0.0,0.5,0.001,10
422.0,148235.0,750000,NN,1531413306.0,0.957,2.42e+02,0.897,2.56e+02,12,0.2,0.2,0.0,0.5,0.001,10
430.0,150329.0,760000,NN,1531418096.0,0.956,2.87e+02,0.897,2.57e+02,12,0.2,0.2,0.0,0.5,0.001,10
436.0,152359.0,770000,NN,1531422409.0,0.957,2.42e+02,0.898,2.57e+02,12,0.2,0.2,0.0,0.5,0.001,10
446.0,154676.0,780000,NN,1531426139.0,0.956,2.69e+02,0.899,2.57e+02,12,0.2,0.2,0.0,0.5,0.001,10
453.0,156576.0,790000,NN,1531429926.0,0.956,3.23e+02,0.9,2.58e+02,12,0.2,0.2,0.0,0.5,0.001,10
458.0,158780.0,800000,NN,1531438058.0,0.956,2.6e+02,0.9,2.58e+02,12,0.2,0.2,0.0,0.5,0.001,10
464.0,160689.0,810000,NN,1531456138.0,0.954,3.59e+02,0.901,2.59e+02,12,0.2,0.2,0.0,0.5,0.001,10
470.0,162557.0,820000,NN,1531460936.0,0.955,3.14e+02,0.902,2.6e+02,12,0.2,0.2,0.0,0.5,0.001,10
479.0,164698.0,830000,NN,1531466266.0,0.955,3.32e+02,0.902,2.6e+02,12,0.2,0.2,0.0,0.5,0.001,10
484.0,166939.0,840000,NN,1531471842.0,0.955,2.69e+02,0.903,2.61e+02,12,0.2,0.2,0.0,0.5,0.001,10
489.0,169194.0,850000,NN,1531476854.0,0.957,1.53e+02,0.904,2.59e+02,12,0.2,0.2,0.0,0.5,0.001,10
497.0,171371.0,860000,NN,1531481122.0,0.954,2.69e+02,0.904,2.59e+02,12,0.2,0.2,0.0,0.5,0.001,10
508.0,173480.0,870000,NN,1531485417.0,0.953,3.5e+02,0.905,2.6e+02,12,0.2,0.2,0.0,0.5,0.001,10
514.0,175728.0,880000,NN,1531490439.0,0.954,2.51e+02,0.905,2.6e+02,12,0.2,0.2,0.0,0.5,0.001,10
520.0,177894.0,890000,NN,1531495512.0,0.954,2.51e+02,0.906,2.6e+02,12,0.2,0.2,0.0,0.5,0.001,10
524.0,180129.0,900000,NN,1531501136.0,0.954,2.87e+02,0.906,2.61e+02,12,0.2,0.2,0.0,0.5,0.001,10
535.0,182287.0,910000,NN,1531507224.0,0.954,3.14e+02,0.907,2.61e+02,12,0.2,0.2,0.0,0.5,0.001,10
545.0,184428.0,920000,NN,1531511395.0,0.954,3.41e+02,0.907,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
549.0,186671.0,930000,NN,1531515478.0,0.955,2.42e+02,0.908,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
556.0,188894.0,940000,NN,1531521280.0,0.955,2.6e+02,0.908,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
562.0,191563.0,950000,NN,1531539658.0,0.954,2.87e+02,0.909,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
569.0,193638.0,960000,NN,1531547734.0,0.953,3.05e+02,0.909,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
577.0,195893.0,970000,NN,1531551869.0,0.953,3.41e+02,0.91,2.63e+02,12,0.2,0.2,0.0,0.5,0.001,10
583.0,197930.0,980000,NN,1531555975.0,0.954,2.42e+02,0.91,2.63e+02,12,0.2,0.2,0.0,0.5,0.001,10
588.0,200054.0,990000,NN,1531560448.0,0.954,1.98e+02,0.911,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
597.0,202193.0,1000000,NN,1531564937.0,0.954,1.89e+02,0.911,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
604.0,204361.0,1010000,NN,1531569112.0,0.953,2.16e+02,0.912,2.61e+02,12,0.2,0.2,0.0,0.5,0.001,10
612.0,206509.0,1020000,NN,1531574479.0,0.952,3.59e+02,0.912,2.62e+02,12,0.2,0.2,0.0,0.5,0.001,10
621.0,208670.0,1030000,NN,1531579769.0,0.952,3.5e+02,0.912,2.63e+02,12,0.2,0.2,0.0,0.5,0.001,10
630.0,210838.0,1040000,NN,1531584911.0,0.951,4.48e+02,0.913,2.65e+02,12,0.2,0.2,0.0,0.5,0.001,10
637.0,212914.0,1050000,NN,1531589433.0,0.953,2.51e+02,0.913,2.65e+02,12,0.2,0.2,0.0,0.5,0.001,10
649.0,215057.0,1060000,NN,1531594544.0,0.951,3.68e+02,0.913,2.66e+02,12,0.2,0.2,0.0,0.5,0.001,10
658.0,217115.0,1070000,NN,1531599539.0,0.951,3.68e+02,0.914,2.67e+02,12,0.2,0.2,0.0,0.5,0.001,10
670.0,219460.0,1080000,NN,1531605095.0,0.952,3.68e+02,0.914,2.67e+02,12,0.2,0.2,0.0,0.5,0.001,10
679.0,221920.0,1090000,NN,1531625124.0,0.949,5.37e+02,0.915,2.7e+02,12,0.2,0.2,0.0,0.5,0.001,10
688.0,223989.0,1100000,NN,1531636583.0,0.949,4.75e+02,0.915,2.72e+02,12,0.2,0.2,0.0,0.5,0.001,10
701.0,226352.0,1110000,NN,1531641517.0,0.95,4.48e+02,0.915,2.73e+02,12,0.2,0.2,0.0,0.5,0.001,10
710.0,228686.0,1120000,NN,1531646662.0,0.95,3.94e+02,0.915,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
713.0,230888.0,1130000,NN,1531651790.0,0.951,2.78e+02,0.916,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
719.0,233079.0,1140000,NN,1531657226.0,0.949,3.68e+02,0.916,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
730.0,235324.0,1150000,NN,1531662211.0,0.95,3.41e+02,0.916,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
739.0,237654.0,1160000,NN,1531667831.0,0.95,2.96e+02,0.917,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
744.0,239781.0,1170000,NN,1531673042.0,0.949,3.76e+02,0.917,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
749.0,241830.0,1180000,NN,1531676924.0,0.952,1.71e+02,0.917,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
754.0,244012.0,1190000,NN,1531680593.0,0.951,2.24e+02,0.918,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
762.0,246111.0,1200000,NN,1531683936.0,0.95,3.5e+02,0.918,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
776.0,248376.0,1210000,NN,1531687517.0,0.951,2.87e+02,0.918,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
777.0,250826.0,1220000,NN,1531692173.0,0.951,2.42e+02,0.918,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
786.0,253102.0,1230000,NN,1531712219.0,0.949,3.32e+02,0.919,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
796.0,255062.0,1240000,NN,1531717912.0,0.95,2.33e+02,0.919,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
800.0,257193.0,1250000,NN,1531722233.0,0.951,1.71e+02,0.919,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
811.0,259408.0,1260000,NN,1531726765.0,0.95,2.69e+02,0.919,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
816.0,261657.0,1270000,NN,1531731881.0,0.95,2.6e+02,0.92,2.75e+02,12,0.2,0.2,0.0,0.5,0.001,10
822.0,263786.0,1280000,NN,1531736623.0,0.949,3.23e+02,0.92,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
828.0,265880.0,1290000,NN,1531739901.0,0.948,3.05e+02,0.92,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
836.0,268131.0,1300000,NN,1531744511.0,0.948,2.96e+02,0.92,2.76e+02,12,0.2,0.2,0.0,0.5,0.001,10
844.0,270214.0,1310000,NN,1531748850.0,0.947,3.59e+02,0.92,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
853.0,272357.0,1320000,NN,1531753220.0,0.948,3.41e+02,0.921,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
860.0,274608.0,1330000,NN,1531757647.0,0.948,3.5e+02,0.921,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
864.0,276851.0,1340000,NN,1531761797.0,0.948,2.69e+02,0.921,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
869.0,279239.0,1350000,NN,1531765591.0,0.948,2.96e+02,0.921,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
875.0,281347.0,1360000,NN,1531769214.0,0.948,2.78e+02,0.921,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
886.0,283495.0,1370000,NN,1531772801.0,0.948,3.14e+02,0.922,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
892.0,285721.0,1380000,NN,1531776637.0,0.947,4.12e+02,0.922,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
894.0,287928.0,1390000,NN,1531791298.0,0.949,1.98e+02,0.922,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
906.0,290173.0,1400000,NN,1531802711.0,0.946,4.03e+02,0.922,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
909.0,292225.0,1410000,NN,1531807351.0,0.948,1.8e+02,0.922,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
913.0,294443.0,1420000,NN,1531812163.0,0.948,2.42e+02,0.923,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
918.0,296596.0,1430000,NN,1531817738.0,0.947,2.69e+02,0.923,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
927.0,298773.0,1440000,NN,1531822912.0,0.948,2.07e+02,0.923,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
931.0,300821.0,1450000,NN,1531826615.0,0.946,1.62e+02,0.923,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
937.0,303066.0,1460000,NN,1531831699.0,0.944,3.05e+02,0.923,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
941.0,305210.0,1470000,NN,1531837226.0,0.945,3.05e+02,0.923,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
949.0,307363.0,1480000,NN,1531841422.0,0.945,2.33e+02,0.923,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
956.0,309497.0,1490000,NN,1531846169.0,0.945,3.32e+02,0.924,2.77e+02,12,0.2,0.2,0.0,0.5,0.001,10
964.0,311712.0,1500000,NN,1531850755.0,0.945,3.05e+02,0.924,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
968.0,313970.0,1510000,NN,1531855123.0,0.946,3.14e+02,0.924,2.78e+02,12,0.2,0.2,0.0,0.5,0.001,10
977.0,316120.0,1520000,NN,1531858898.0,0.945,3.94e+02,0.924,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
986.0,318272.0,1530000,NN,1531862514.0,0.945,3.32e+02,0.924,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
991.0,320721.0,1540000,NN,1531872611.0,0.946,2.42e+02,0.924,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1004.0,322842.0,1550000,NN,1531888661.0,0.944,3.76e+02,0.924,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1016.0,325183.0,1560000,NN,1531893557.0,0.945,2.6e+02,0.925,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1026.0,327446.0,1570000,NN,1531898094.0,0.944,3.05e+02,0.925,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1032.0,329656.0,1580000,NN,1531903209.0,0.945,2.96e+02,0.925,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1040.0,331914.0,1590000,NN,1531908894.0,0.945,2.69e+02,0.925,2.79e+02,12,0.2,0.2,0.0,0.5,0.001,10
1047.0,334038.0,1600000,NN,1531912604.0,0.942,3.05e+02,0.925,2.8e+02,12,0.2,0.2,0.0,0.5,0.001,10
1052.0,336343.0,1610000,NN,1531918564.0,0.943,2.87e+02,0.925,2.8e+02,12,0.2,0.2,0.0,0.5,0.001,10
1057.0,338608.0,1620000,NN,1531925108.0,0.942,3.68e+02,0.925,2.8e+02,12,0.2,0.2,0.0,0.5,0.001,10
1068.0,340948.0,1630000,NN,1531930135.0,0.942,3.68e+02,0.925,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1075.0,343341.0,1640000,NN,1531935250.0,0.942,3.68e+02,0.925,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1079.0,345823.0,1650000,NN,1531940090.0,0.943,2.87e+02,0.926,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1085.0,347942.0,1660000,NN,1531944302.0,0.943,2.69e+02,0.926,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1094.0,350274.0,1670000,NN,1531948079.0,0.943,3.32e+02,0.926,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1101.0,352761.0,1680000,NN,1531956719.0,0.943,3.14e+02,0.926,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1112.0,355027.0,1690000,NN,1531975050.0,0.941,3.32e+02,0.926,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1121.0,357246.0,1700000,NN,1531980461.0,0.94,4.03e+02,0.926,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1128.0,359379.0,1710000,NN,1531985886.0,0.941,3.32e+02,0.926,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1136.0,361516.0,1720000,NN,1531991316.0,0.942,2.6e+02,0.926,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1140.0,363889.0,1730000,NN,1531996011.0,0.942,2.24e+02,0.926,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1145.0,365973.0,1740000,NN,1532000020.0,0.942,1.26e+02,0.926,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1150.0,368325.0,1750000,NN,1532004954.0,0.941,2.24e+02,0.927,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1163.0,370592.0,1760000,NN,1532010242.0,0.94,3.05e+02,0.927,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1174.0,373026.0,1770000,NN,1532015424.0,0.94,3.23e+02,0.927,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1178.0,375404.0,1780000,NN,1532020620.0,0.941,2.42e+02,0.927,2.81e+02,12,0.2,0.2,0.0,0.5,0.001,10
1189.0,377581.0,1790000,NN,1532025879.0,0.939,3.68e+02,0.927,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1200.0,379817.0,1800000,NN,1532030264.0,0.939,3.94e+02,0.927,2.82e+02,12,0.2,0.2,0.0,0.5,0.001,10
1208.0,382158.0,1810000,NN,1532034492.0,0.94,3.59e+02,0.927,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1214.0,384673.0,1820000,NN,1532045568.0,0.939,3.5e+02,0.927,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1221.0,386700.0,1830000,NN,1532062144.0,0.938,3.05e+02,0.927,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1229.0,388858.0,1840000,NN,1532067837.0,0.937,3.85e+02,0.927,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1237.0,391165.0,1850000,NN,1532073235.0,0.938,3.05e+02,0.927,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1244.0,393293.0,1860000,NN,1532078639.0,0.939,2.42e+02,0.927,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1254.0,395329.0,1870000,NN,1532083180.0,0.936,2.87e+02,0.927,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1261.0,397579.0,1880000,NN,1532086915.0,0.936,2.69e+02,0.927,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1268.0,400079.0,1890000,NN,1532091257.0,0.938,1.8e+02,0.927,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1275.0,402401.0,1900000,NN,1532096164.0,0.936,3.23e+02,0.927,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1277.0,404604.0,1910000,NN,1532100807.0,0.938,1.53e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1281.0,406870.0,1920000,NN,1532104679.0,0.937,2.69e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1285.0,409044.0,1930000,NN,1532109746.0,0.937,2.51e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1293.0,411269.0,1940000,NN,1532114952.0,0.935,3.5e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1299.0,413431.0,1950000,NN,1532119537.0,0.936,3.23e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1303.0,415757.0,1960000,NN,1532125760.0,0.937,2.51e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1309.0,418127.0,1970000,NN,1532147905.0,0.935,3.68e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1311.0,420076.0,1980000,NN,1532154525.0,0.934,2.87e+02,0.928,2.83e+02,12,0.2,0.2,0.0,0.5,0.001,10
1319.0,422282.0,1990000,NN,1532159042.0,0.934,3.5e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1330.0,424698.0,2000000,NN,1532163688.0,0.935,2.78e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1337.0,427039.0,2010000,NN,1532169301.0,0.935,2.87e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1346.0,429359.0,2020000,NN,1532174660.0,0.933,3.14e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1354.0,431566.0,2030000,NN,1532179739.0,0.933,3.14e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1361.0,433765.0,2040000,NN,1532185128.0,0.932,3.5e+02,0.928,2.84e+02,12,0.2,0.2,0.0,0.5,0.001,10
1369.0,435958.0,2050000,NN,1532190238.0,0.931,4.84e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1377.0,438230.0,2060000,NN,1532194314.0,0.931,3.59e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1381.0,440530.0,2070000,NN,1532199415.0,0.933,2.33e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1386.0,442801.0,2080000,NN,1532204822.0,0.933,2.51e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1389.0,445076.0,2090000,NN,1532209645.0,0.933,2.51e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1405.0,447361.0,2100000,NN,1532221200.0,0.93,4.75e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1412.0,449646.0,2110000,NN,1532239251.0,0.931,3.14e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1418.0,452078.0,2120000,NN,1532243959.0,0.93,3.59e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1426.0,454389.0,2130000,NN,1532247774.0,0.932,2.42e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1434.0,456600.0,2140000,NN,1532251801.0,0.931,2.42e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1445.0,458984.0,2150000,NN,1532256397.0,0.93,3.14e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1451.0,461256.0,2160000,NN,1532260593.0,0.928,2.78e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1456.0,463550.0,2170000,NN,1532265947.0,0.929,1.98e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1467.0,465831.0,2180000,NN,1532270603.0,0.928,3.23e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1469.0,468009.0,2190000,NN,1532274523.0,0.929,2.87e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1474.0,470310.0,2200000,NN,1532278839.0,0.929,2.33e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1480.0,472713.0,2210000,NN,1532282823.0,0.929,3.41e+02,0.928,2.86e+02,12,0.2,0.2,0.0,0.5,0.001,10
1482.0,475092.0,2220000,NN,1532285051.0,0.93,1.35e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1483.0,477432.0,2230000,NN,1532288018.0,0.93,2.16e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1490.0,479803.0,2240000,NN,1532291128.0,0.929,2.69e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1498.0,482316.0,2250000,NN,1532294958.0,0.93,2.69e+02,0.928,2.85e+02,12,0.2,0.2,0.0,0.5,0.001,10
1.0,174.0,50000,NN,1531044397.0,0.0825,1.81e+03,0.0123,5.38,12,0.2,0.2,0.0,0.5,0.0001,10
6.0,1990.0,60000,NN,1531048898.0,0.745,3.14e+02,0.134,56.8,12,0.2,0.2,0.0,0.5,0.0001,10
8.0,3778.0,70000,NN,1531053242.0,0.748,2.24e+02,0.222,80.8,12,0.2,0.2,0.0,0.5,0.0001,10
16.0,5883.0,80000,NN,1531058378.0,0.748,3.32e+02,0.288,1.12e+02,12,0.2,0.2,0.0,0.5,0.0001,10
20.0,7855.0,90000,NN,1531062638.0,0.75,2.33e+02,0.339,1.26e+02,12,0.2,0.2,0.0,0.5,0.0001,10
23.0,9636.0,100000,NN,1531066912.0,0.75,2.33e+02,0.38,1.36e+02,12,0.2,0.2,0.0,0.5,0.0001,10
26.0,11319.0,110000,NN,1531071112.0,0.746,2.42e+02,0.414,1.46e+02,12,0.2,0.2,0.0,0.5,0.0001,10
31.0,13109.0,120000,NN,1531074994.0,0.748,2.51e+02,0.441,1.55e+02,12,0.2,0.2,0.0,0.5,0.0001,10
38.0,14915.0,130000,NN,1531078228.0,0.746,3.94e+02,0.465,1.73e+02,12,0.2,0.2,0.0,0.5,0.0001,10
47.0,16808.0,140000,NN,1531082073.0,0.747,2.42e+02,0.485,1.78e+02,12,0.2,0.2,0.0,0.5,0.0001,10
51.0,18483.0,150000,NN,1531086005.0,0.744,2.07e+02,0.502,1.8e+02,12,0.2,0.2,0.0,0.5,0.0001,10
57.0,20181.0,160000,NN,1531104331.0,0.742,3.32e+02,0.517,1.9e+02,12,0.2,0.2,0.0,0.5,0.0001,10
64.0,22161.0,170000,NN,1531111843.0,0.748,3.68e+02,0.531,2e+02,12,0.2,0.2,0.0,0.5,0.0001,10
72.0,24147.0,180000,NN,1531116219.0,0.742,3.59e+02,0.543,2.09e+02,12,0.2,0.2,0.0,0.5,0.0001,10
76.0,26033.0,190000,NN,1531120754.0,0.745,1.98e+02,0.553,2.08e+02,12,0.2,0.2,0.0,0.5,0.0001,10
81.0,27747.0,200000,NN,1531126137.0,0.744,1.98e+02,0.563,2.08e+02,12,0.2,0.2,0.0,0.5,0.0001,10
82.0,29643.0,210000,NN,1531130915.0,0.745,2.78e+02,0.571,2.11e+02,12,0.2,0.2,0.0,0.5,0.0001,10
93.0,31457.0,220000,NN,1531134667.0,0.745,3.5e+02,0.579,2.17e+02,12,0.2,0.2,0.0,0.5,0.0001,10
101.0,33321.0,230000,NN,1531139354.0,0.746,2.69e+02,0.587,2.2e+02,12,0.2,0.2,0.0,0.5,0.0001,10
106.0,35207.0,240000,NN,1531144461.0,0.745,3.41e+02,0.593,2.25e+02,12,0.2,0.2,0.0,0.5,0.0001,10
109.0,37106.0,250000,NN,1531149082.0,0.748,2.42e+02,0.599,2.25e+02,12,0.2,0.2,0.0,0.5,0.0001,10
114.0,38864.0,260000,NN,1531153349.0,0.747,2.51e+02,0.605,2.26e+02,12,0.2,0.2,0.0,0.5,0.0001,10
119.0,40533.0,270000,NN,1531156206.0,0.744,3.14e+02,0.61,2.3e+02,12,0.2,0.2,0.0,0.5,0.0001,10
123.0,42301.0,280000,NN,1531158999.0,0.744,3.5e+02,0.615,2.34e+02,12,0.2,0.2,0.0,0.5,0.0001,10
127.0,44309.0,290000,NN,1531162679.0,0.744,2.96e+02,0.619,2.36e+02,12,0.2,0.2,0.0,0.5,0.0001,10
129.0,46112.0,300000,NN,1531166663.0,0.744,3.68e+02,0.624,2.4e+02,12,0.2,0.2,0.0,0.5,0.0001,10
138.0,48066.0,310000,NN,1531170651.0,0.745,3.41e+02,0.628,2.44e+02,12,0.2,0.2,0.0,0.5,0.0001,10
144.0,49745.0,320000,NN,1531179849.0,0.741,3.05e+02,0.631,2.46e+02,12,0.2,0.2,0.0,0.5,0.0001,10
149.0,51851.0,330000,NN,1531197114.0,0.746,3.59e+02,0.635,2.49e+02,12,0.2,0.2,0.0,0.5,0.0001,10
156.0,53938.0,340000,NN,1531201861.0,0.748,2.87e+02,0.638,2.5e+02,12,0.2,0.2,0.0,0.5,0.0001,10
162.0,55625.0,350000,NN,1531207087.0,0.743,2.78e+02,0.641,2.51e+02,12,0.2,0.2,0.0,0.5,0.0001,10
164.0,57417.0,360000,NN,1531212585.0,0.745,1.89e+02,0.644,2.49e+02,12,0.2,0.2,0.0,0.5,0.0001,10
167.0,59153.0,370000,NN,1531217710.0,0.742,2.24e+02,0.646,2.49e+02,12,0.2,0.2,0.0,0.5,0.0001,10
168.0,60795.0,380000,NN,1531220719.0,0.744,1.62e+02,0.649,2.46e+02,12,0.2,0.2,0.0,0.5,0.0001,10
172.0,62476.0,390000,NN,1531224744.0,0.745,1.44e+02,0.651,2.44e+02,12,0.2,0.2,0.0,0.5,0.0001,10
177.0,64348.0,400000,NN,1531229433.0,0.745,2.07e+02,0.654,2.43e+02,12,0.2,0.2,0.0,0.5,0.0001,10
179.0,65879.0,410000,NN,1531233642.0,0.744,1.62e+02,0.656,2.41e+02,12,0.2,0.2,0.0,0.5,0.0001,10
185.0,67850.0,420000,NN,1531237288.0,0.747,2.69e+02,0.658,2.41e+02,12,0.2,0.2,0.0,0.5,0.0001,10
191.0,69586.0,430000,NN,1531239591.0,0.747,2.15e+02,0.66,2.41e+02,12,0.2,0.2,0.0,0.5,0.0001,10
194.0,71292.0,440000,NN,1531242813.0,0.744,1.89e+02,0.662,2.4e+02,12,0.2,0.2,0.0,0.5,0.0001,10
198.0,73271.0,450000,NN,1531246507.0,0.748,1.62e+02,0.664,2.38e+02,12,0.2,0.2,0.0,0.5,0.0001,10
200.0,75222.0,460000,NN,1531249208.0,0.745,2.69e+02,0.666,2.39e+02,12,0.2,0.2,0.0,0.5,0.0001,10
