Clicks,Impressions,TotalImpressions,Method,RecommendationSizePercent,RecommendationSize,Timestamp,Alpha,TrainPart
131.0,26138.0,3570000.0,TS_Lin,0.02,58336,1529514031.0,0.0001,0.01
133.0,26189.0,3580000.0,TS_Lin,0.02,58336,1529514146.0,0.0001,0.01
133.0,26242.0,3590000.0,TS_Lin,0.02,58336,1529514258.0,0.0001,0.01
135.0,26323.0,3600000.0,TS_Lin,0.02,58336,1529514374.0,0.0001,0.01
135.0,26391.0,3610000.0,TS_Lin,0.02,58336,1529514489.0,0.0001,0.01
135.0,26461.0,3620000.0,TS_Lin,0.02,58336,1529514603.0,0.0001,0.01
137.0,26519.0,3630000.0,TS_Lin,0.02,58336,1529514716.0,0.0001,0.01
139.0,26596.0,3640000.0,TS_Lin,0.02,58336,1529514829.0,0.0001,0.01
140.0,26684.0,3650000.0,TS_Lin,0.02,58336,1529514939.0,0.0001,0.01
141.0,26781.0,3660000.0,TS_Lin,0.02,58336,1529515055.0,0.0001,0.01
141.0,26864.0,3670000.0,TS_Lin,0.02,58336,1529515168.0,0.0001,0.01
141.0,26952.0,3680000.0,TS_Lin,0.02,58336,1529515283.0,0.0001,0.01
141.0,27030.0,3690000.0,TS_Lin,0.02,58336,1529515396.0,0.0001,0.01
142.0,27108.0,3700000.0,TS_Lin,0.02,58336,1529515507.0,0.0001,0.01
145.0,27212.0,3710000.0,TS_Lin,0.02,58336,1529515620.0,0.0001,0.01
146.0,27295.0,3720000.0,TS_Lin,0.02,58336,1529515732.0,0.0001,0.01
147.0,27402.0,3730000.0,TS_Lin,0.02,58336,1529515845.0,0.0001,0.01
147.0,27494.0,3740000.0,TS_Lin,0.02,58336,1529515957.0,0.0001,0.01
147.0,27561.0,3750000.0,TS_Lin,0.02,58336,1529516066.0,0.0001,0.01
147.0,27629.0,3760000.0,TS_Lin,0.02,58336,1529516176.0,0.0001,0.01
147.0,27685.0,3770000.0,TS_Lin,0.02,58336,1529516288.0,0.0001,0.01
148.0,27754.0,3780000.0,TS_Lin,0.02,58336,1529516398.0,0.0001,0.01
149.0,27821.0,3790000.0,TS_Lin,0.02,58336,1529516507.0,0.0001,0.01
151.0,27900.0,3800000.0,TS_Lin,0.02,58336,1529516614.0,0.0001,0.01
151.0,27990.0,3810000.0,TS_Lin,0.02,58336,1529516718.0,0.0001,0.01
154.0,28050.0,3820000.0,TS_Lin,0.02,58336,1529516825.0,0.0001,0.01
155.0,28122.0,3830000.0,TS_Lin,0.02,58336,1529516930.0,0.0001,0.01
157.0,28180.0,3840000.0,TS_Lin,0.02,58336,1529517037.0,0.0001,0.01
157.0,28229.0,3850000.0,TS_Lin,0.02,58336,1529517144.0,0.0001,0.01
157.0,28295.0,3860000.0,TS_Lin,0.02,58336,1529517253.0,0.0001,0.01
158.0,28362.0,3870000.0,TS_Lin,0.02,58336,1529517362.0,0.0001,0.01
159.0,28433.0,3880000.0,TS_Lin,0.02,58336,1529517472.0,0.0001,0.01
159.0,28499.0,3890000.0,TS_Lin,0.02,58336,1529517584.0,0.0001,0.01
159.0,28562.0,3900000.0,TS_Lin,0.02,58336,1529517696.0,0.0001,0.01
159.0,28637.0,3910000.0,TS_Lin,0.02,58336,1529517811.0,0.0001,0.01
159.0,28712.0,3920000.0,TS_Lin,0.02,58336,1529517932.0,0.0001,0.01
162.0,28781.0,3930000.0,TS_Lin,0.02,58336,1529518050.0,0.0001,0.01
163.0,28855.0,3940000.0,TS_Lin,0.02,58336,1529518162.0,0.0001,0.01
163.0,28939.0,3950000.0,TS_Lin,0.02,58336,1529518267.0,0.0001,0.01
163.0,29008.0,3960000.0,TS_Lin,0.02,58336,1529518377.0,0.0001,0.01
163.0,29067.0,3970000.0,TS_Lin,0.02,58336,1529518479.0,0.0001,0.01
164.0,29128.0,3980000.0,TS_Lin,0.02,58336,1529518583.0,0.0001,0.01
165.0,29207.0,3990000.0,TS_Lin,0.02,58336,1529518680.0,0.0001,0.01
166.0,29277.0,4000000.0,TS_Lin,0.02,58336,1529518782.0,0.0001,0.01
167.0,29346.0,4010000.0,TS_Lin,0.02,58336,1529518879.0,0.0001,0.01
168.0,29409.0,4020000.0,TS_Lin,0.02,58336,1529518976.0,0.0001,0.01
169.0,29462.0,4030000.0,TS_Lin,0.02,58336,1529519068.0,0.0001,0.01
170.0,29527.0,4040000.0,TS_Lin,0.02,58336,1529519158.0,0.0001,0.01
170.0,29587.0,4050000.0,TS_Lin,0.02,58336,1529519247.0,0.0001,0.01
170.0,29638.0,4060000.0,TS_Lin,0.02,58336,1529519335.0,0.0001,0.01
171.0,29695.0,4070000.0,TS_Lin,0.02,58336,1529519425.0,0.0001,0.01
171.0,29743.0,4080000.0,TS_Lin,0.02,58336,1529519511.0,0.0001,0.01
173.0,29802.0,4090000.0,TS_Lin,0.02,58336,1529519597.0,0.0001,0.01
173.0,29847.0,4100000.0,TS_Lin,0.02,58336,1529519684.0,0.0001,0.01
173.0,29906.0,4110000.0,TS_Lin,0.02,58336,1529519769.0,0.0001,0.01
173.0,29961.0,4120000.0,TS_Lin,0.02,58336,1529519856.0,0.0001,0.01
176.0,30012.0,4130000.0,TS_Lin,0.02,58336,1529519944.0,0.0001,0.01
176.0,30062.0,4140000.0,TS_Lin,0.02,58336,1529520032.0,0.0001,0.01
176.0,30125.0,4150000.0,TS_Lin,0.02,58336,1529520119.0,0.0001,0.01
178.0,30176.0,4160000.0,TS_Lin,0.02,58336,1529520204.0,0.0001,0.01
178.0,30232.0,4170000.0,TS_Lin,0.02,58336,1529520290.0,0.0001,0.01
178.0,30298.0,4180000.0,TS_Lin,0.02,58336,1529520376.0,0.0001,0.01
178.0,30344.0,4190000.0,TS_Lin,0.02,58336,1529520462.0,0.0001,0.01
179.0,30395.0,4200000.0,TS_Lin,0.02,58336,1529520546.0,0.0001,0.01
179.0,30444.0,4210000.0,TS_Lin,0.02,58336,1529520623.0,0.0001,0.01
181.0,30497.0,4220000.0,TS_Lin,0.02,58336,1529520701.0,0.0001,0.01
182.0,30552.0,4230000.0,TS_Lin,0.02,58336,1529520776.0,0.0001,0.01
182.0,30599.0,4240000.0,TS_Lin,0.02,58336,1529520851.0,0.0001,0.01
182.0,30644.0,4250000.0,TS_Lin,0.02,58336,1529520926.0,0.0001,0.01
183.0,30691.0,4260000.0,TS_Lin,0.02,58336,1529521002.0,0.0001,0.01
183.0,30732.0,4270000.0,TS_Lin,0.02,58336,1529521081.0,0.0001,0.01
183.0,30803.0,4280000.0,TS_Lin,0.02,58336,1529521162.0,0.0001,0.01
186.0,30876.0,4290000.0,TS_Lin,0.02,58336,1529521244.0,0.0001,0.01
187.0,30932.0,4300000.0,TS_Lin,0.02,58336,1529521327.0,0.0001,0.01
187.0,30988.0,4310000.0,TS_Lin,0.02,58336,1529521407.0,0.0001,0.01
187.0,31047.0,4320000.0,TS_Lin,0.02,58336,1529521489.0,0.0001,0.01
187.0,31101.0,4330000.0,TS_Lin,0.02,58336,1529521568.0,0.0001,0.01
187.0,31177.0,4340000.0,TS_Lin,0.02,58336,1529521649.0,0.0001,0.01
187.0,31238.0,4350000.0,TS_Lin,0.02,58336,1529521733.0,0.0001,0.01
187.0,31300.0,4360000.0,TS_Lin,0.02,58336,1529521816.0,0.0001,0.01
187.0,31345.0,4370000.0,TS_Lin,0.02,58336,1529521898.0,0.0001,0.01
189.0,31405.0,4380000.0,TS_Lin,0.02,58336,1529521983.0,0.0001,0.01
189.0,31482.0,4390000.0,TS_Lin,0.02,58336,1529522073.0,0.0001,0.01
190.0,31545.0,4400000.0,TS_Lin,0.02,58336,1529522153.0,0.0001,0.01
190.0,31607.0,4410000.0,TS_Lin,0.02,58336,1529522231.0,0.0001,0.01
192.0,31646.0,4420000.0,TS_Lin,0.02,58336,1529522305.0,0.0001,0.01
192.0,31696.0,4430000.0,TS_Lin,0.02,58336,1529522377.0,0.0001,0.01
193.0,31756.0,4440000.0,TS_Lin,0.02,58336,1529522449.0,0.0001,0.01
195.0,31813.0,4450000.0,TS_Lin,0.02,58336,1529522542.0,0.0001,0.01
196.0,31870.0,4460000.0,TS_Lin,0.02,58336,1529522626.0,0.0001,0.01
198.0,31927.0,4470000.0,TS_Lin,0.02,58336,1529522696.0,0.0001,0.01
198.0,31985.0,4480000.0,TS_Lin,0.02,58336,1529522765.0,0.0001,0.01
201.0,32040.0,4490000.0,TS_Lin,0.02,58336,1529522834.0,0.0001,0.01
201.0,32086.0,4500000.0,TS_Lin,0.02,58336,1529522902.0,0.0001,0.01
203.0,32133.0,4510000.0,TS_Lin,0.02,58336,1529522980.0,0.0001,0.01
203.0,32178.0,4520000.0,TS_Lin,0.02,58336,1529523050.0,0.0001,0.01
203.0,32225.0,4530000.0,TS_Lin,0.02,58336,1529523120.0,0.0001,0.01
203.0,32276.0,4540000.0,TS_Lin,0.02,58336,1529523190.0,0.0001,0.01
204.0,32323.0,4550000.0,TS_Lin,0.02,58336,1529523259.0,0.0001,0.01
204.0,32376.0,4560000.0,TS_Lin,0.02,58336,1529523331.0,0.0001,0.01
205.0,32437.0,4570000.0,TS_Lin,0.02,58336,1529523404.0,0.0001,0.01
205.0,32495.0,4580000.0,TS_Lin,0.02,58336,1529523478.0,0.0001,0.01
206.0,32532.0,4590000.0,TS_Lin,0.02,58336,1529523547.0,0.0001,0.01
207.0,32577.0,4600000.0,TS_Lin,0.02,58336,1529523617.0,0.0001,0.01
209.0,32609.0,4610000.0,TS_Lin,0.02,58336,1529523692.0,0.0001,0.01
210.0,32648.0,4620000.0,TS_Lin,0.02,58336,1529523767.0,0.0001,0.01
211.0,32698.0,4630000.0,TS_Lin,0.02,58336,1529523839.0,0.0001,0.01
212.0,32746.0,4640000.0,TS_Lin,0.02,58336,1529523912.0,0.0001,0.01
213.0,32806.0,4650000.0,TS_Lin,0.02,58336,1529523986.0,0.0001,0.01
214.0,32866.0,4660000.0,TS_Lin,0.02,58336,1529524061.0,0.0001,0.01
215.0,32913.0,4670000.0,TS_Lin,0.02,58336,1529524133.0,0.0001,0.01
216.0,32953.0,4680000.0,TS_Lin,0.02,58336,1529524209.0,0.0001,0.01
218.0,33008.0,4690000.0,TS_Lin,0.02,58336,1529524283.0,0.0001,0.01
219.0,33061.0,4700000.0,TS_Lin,0.02,58336,1529524359.0,0.0001,0.01
219.0,33096.0,4710000.0,TS_Lin,0.02,58336,1529524438.0,0.0001,0.01
219.0,33149.0,4720000.0,TS_Lin,0.02,58336,1529524512.0,0.0001,0.01
222.0,33195.0,4730000.0,TS_Lin,0.02,58336,1529524581.0,0.0001,0.01
222.0,33237.0,4740000.0,TS_Lin,0.02,58336,1529524649.0,0.0001,0.01
223.0,33283.0,4750000.0,TS_Lin,0.02,58336,1529524717.0,0.0001,0.01
223.0,33342.0,4760000.0,TS_Lin,0.02,58336,1529524785.0,0.0001,0.01
223.0,33384.0,4770000.0,TS_Lin,0.02,58336,1529524853.0,0.0001,0.01
224.0,33433.0,4780000.0,TS_Lin,0.02,58336,1529524921.0,0.0001,0.01
224.0,33488.0,4790000.0,TS_Lin,0.02,58336,1529524987.0,0.0001,0.01
224.0,33532.0,4800000.0,TS_Lin,0.02,58336,1529525054.0,0.0001,0.01
225.0,33573.0,4810000.0,TS_Lin,0.02,58336,1529525123.0,0.0001,0.01
225.0,33624.0,4820000.0,TS_Lin,0.02,58336,1529525191.0,0.0001,0.01
225.0,33661.0,4830000.0,TS_Lin,0.02,58336,1529525260.0,0.0001,0.01
225.0,33690.0,4840000.0,TS_Lin,0.02,58336,1529525332.0,0.0001,0.01
225.0,33727.0,4850000.0,TS_Lin,0.02,58336,1529525406.0,0.0001,0.01
226.0,33793.0,4860000.0,TS_Lin,0.02,58336,1529525482.0,0.0001,0.01
226.0,33843.0,4870000.0,TS_Lin,0.02,58336,1529525555.0,0.0001,0.01
227.0,33894.0,4880000.0,TS_Lin,0.02,58336,1529525628.0,0.0001,0.01
229.0,33942.0,4890000.0,TS_Lin,0.02,58336,1529525704.0,0.0001,0.01
229.0,33988.0,4900000.0,TS_Lin,0.02,58336,1529525781.0,0.0001,0.01
231.0,34036.0,4910000.0,TS_Lin,0.02,58336,1529525857.0,0.0001,0.01
233.0,34091.0,4920000.0,TS_Lin,0.02,58336,1529525934.0,0.0001,0.01
234.0,34143.0,4930000.0,TS_Lin,0.02,58336,1529526013.0,0.0001,0.01
234.0,34199.0,4940000.0,TS_Lin,0.02,58336,1529526092.0,0.0001,0.01
234.0,34257.0,4950000.0,TS_Lin,0.02,58336,1529526172.0,0.0001,0.01
234.0,34322.0,4960000.0,TS_Lin,0.02,58336,1529526252.0,0.0001,0.01
235.0,34382.0,4970000.0,TS_Lin,0.02,58336,1529526333.0,0.0001,0.01
236.0,34435.0,4980000.0,TS_Lin,0.02,58336,1529526414.0,0.0001,0.01
236.0,34479.0,4990000.0,TS_Lin,0.02,58336,1529526501.0,0.0001,0.01
236.0,34529.0,5000000.0,TS_Lin,0.02,58336,1529526584.0,0.0001,0.01
236.0,34585.0,5010000.0,TS_Lin,0.02,58336,1529526670.0,0.0001,0.01
238.0,34633.0,5020000.0,TS_Lin,0.02,58336,1529526754.0,0.0001,0.01
239.0,34679.0,5030000.0,TS_Lin,0.02,58336,1529526840.0,0.0001,0.01
240.0,34720.0,5040000.0,TS_Lin,0.02,58336,1529526928.0,0.0001,0.01
240.0,34775.0,5050000.0,TS_Lin,0.02,58336,1529527018.0,0.0001,0.01
242.0,34834.0,5060000.0,TS_Lin,0.02,58336,1529527109.0,0.0001,0.01
243.0,34896.0,5070000.0,TS_Lin,0.02,58336,1529527202.0,0.0001,0.01
244.0,34951.0,5080000.0,TS_Lin,0.02,58336,1529527297.0,0.0001,0.01
244.0,34976.0,5090000.0,TS_Lin,0.02,58336,1529527393.0,0.0001,0.01
244.0,35039.0,5100000.0,TS_Lin,0.02,58336,1529527487.0,0.0001,0.01
245.0,35086.0,5110000.0,TS_Lin,0.02,58336,1529527585.0,0.0001,0.01
246.0,35147.0,5120000.0,TS_Lin,0.02,58336,1529527684.0,0.0001,0.01
246.0,35190.0,5130000.0,TS_Lin,0.02,58336,1529527784.0,0.0001,0.01
247.0,35243.0,5140000.0,TS_Lin,0.02,58336,1529527883.0,0.0001,0.01
247.0,35292.0,5150000.0,TS_Lin,0.02,58336,1529527983.0,0.0001,0.01
247.0,35352.0,5160000.0,TS_Lin,0.02,58336,1529528084.0,0.0001,0.01
248.0,35404.0,5170000.0,TS_Lin,0.02,58336,1529528185.0,0.0001,0.01
248.0,35451.0,5180000.0,TS_Lin,0.02,58336,1529528289.0,0.0001,0.01
248.0,35512.0,5190000.0,TS_Lin,0.02,58336,1529528395.0,0.0001,0.01
249.0,35570.0,5200000.0,TS_Lin,0.02,58336,1529528502.0,0.0001,0.01
249.0,35630.0,5210000.0,TS_Lin,0.02,58336,1529528614.0,0.0001,0.01
250.0,35685.0,5220000.0,TS_Lin,0.02,58336,1529528729.0,0.0001,0.01
250.0,35746.0,5230000.0,TS_Lin,0.02,58336,1529528844.0,0.0001,0.01
250.0,35788.0,5240000.0,TS_Lin,0.02,58336,1529528963.0,0.0001,0.01
251.0,35844.0,5250000.0,TS_Lin,0.02,58336,1529529085.0,0.0001,0.01
251.0,35889.0,5260000.0,TS_Lin,0.02,58336,1529529206.0,0.0001,0.01
251.0,35928.0,5270000.0,TS_Lin,0.02,58336,1529529321.0,0.0001,0.01
252.0,35973.0,5280000.0,TS_Lin,0.02,58336,1529529439.0,0.0001,0.01
253.0,36019.0,5290000.0,TS_Lin,0.02,58336,1529529556.0,0.0001,0.01
255.0,36062.0,5300000.0,TS_Lin,0.02,58336,1529529673.0,0.0001,0.01
255.0,36110.0,5310000.0,TS_Lin,0.02,58336,1529529788.0,0.0001,0.01
255.0,36151.0,5320000.0,TS_Lin,0.02,58336,1529529902.0,0.0001,0.01
255.0,36188.0,5330000.0,TS_Lin,0.02,58336,1529530020.0,0.0001,0.01
255.0,36235.0,5340000.0,TS_Lin,0.02,58336,1529530138.0,0.0001,0.01
255.0,36281.0,5350000.0,TS_Lin,0.02,58336,1529530259.0,0.0001,0.01
255.0,36327.0,5360000.0,TS_Lin,0.02,58336,1529530387.0,0.0001,0.01
256.0,36374.0,5370000.0,TS_Lin,0.02,58336,1529530523.0,0.0001,0.01
256.0,36424.0,5380000.0,TS_Lin,0.02,58336,1529530658.0,0.0001,0.01
257.0,36473.0,5390000.0,TS_Lin,0.02,58336,1529530798.0,0.0001,0.01
257.0,36499.0,5400000.0,TS_Lin,0.02,58336,1529530944.0,0.0001,0.01
258.0,36542.0,5410000.0,TS_Lin,0.02,58336,1529531092.0,0.0001,0.01
258.0,36590.0,5420000.0,TS_Lin,0.02,58336,1529531245.0,0.0001,0.01
258.0,36629.0,5430000.0,TS_Lin,0.02,58336,1529531399.0,0.0001,0.01
259.0,36688.0,5440000.0,TS_Lin,0.02,58336,1529531561.0,0.0001,0.01
260.0,36749.0,5450000.0,TS_Lin,0.02,58336,1529531728.0,0.0001,0.01
260.0,36793.0,5460000.0,TS_Lin,0.02,58336,1529531906.0,0.0001,0.01
260.0,36837.0,5470000.0,TS_Lin,0.02,58336,1529532085.0,0.0001,0.01
260.0,36884.0,5480000.0,TS_Lin,0.02,58336,1529532271.0,0.0001,0.01
260.0,36929.0,5490000.0,TS_Lin,0.02,58336,1529532472.0,0.0001,0.01
261.0,36984.0,5500000.0,TS_Lin,0.02,58336,1529532690.0,0.0001,0.01
261.0,37049.0,5510000.0,TS_Lin,0.02,58336,1529532912.0,0.0001,0.01
261.0,37104.0,5520000.0,TS_Lin,0.02,58336,1529533138.0,0.0001,0.01
261.0,37166.0,5530000.0,TS_Lin,0.02,58336,1529533386.0,0.0001,0.01
261.0,37218.0,5540000.0,TS_Lin,0.02,58336,1529533640.0,0.0001,0.01
261.0,37266.0,5550000.0,TS_Lin,0.02,58336,1529533916.0,0.0001,0.01
263.0,37313.0,5560000.0,TS_Lin,0.02,58336,1529534209.0,0.0001,0.01
263.0,37366.0,5570000.0,TS_Lin,0.02,58336,1529534525.0,0.0001,0.01
263.0,37425.0,5580000.0,TS_Lin,0.02,58336,1529534873.0,0.0001,0.01
264.0,37456.0,5590000.0,TS_Lin,0.02,58336,1529535224.0,0.0001,0.01
264.0,37506.0,5600000.0,TS_Lin,0.02,58336,1529535633.0,0.0001,0.01
265.0,37561.0,5610000.0,TS_Lin,0.02,58336,1529536066.0,0.0001,0.01
265.0,37611.0,5620000.0,TS_Lin,0.02,58336,1529536553.0,0.0001,0.01
266.0,37672.0,5630000.0,TS_Lin,0.02,58336,1529537084.0,0.0001,0.01
267.0,37736.0,5640000.0,TS_Lin,0.02,58336,1529537641.0,0.0001,0.01
269.0,37809.0,5650000.0,TS_Lin,0.02,58336,1529538272.0,0.0001,0.01
269.0,37869.0,5660000.0,TS_Lin,0.02,58336,1529538967.0,0.0001,0.01
269.0,37932.0,5670000.0,TS_Lin,0.02,58336,1529539719.0,0.0001,0.01
270.0,37982.0,5680000.0,TS_Lin,0.02,58336,1529540458.0,0.0001,0.01
270.0,38042.0,5690000.0,TS_Lin,0.02,58336,1529541314.0,0.0001,0.01
270.0,38105.0,5700000.0,TS_Lin,0.02,58336,1529542254.0,0.0001,0.01
271.0,38197.0,5710000.0,TS_Lin,0.02,58336,1529543236.0,0.0001,0.01
272.0,38257.0,5720000.0,TS_Lin,0.02,58336,1529544172.0,0.0001,0.01
272.0,38319.0,5730000.0,TS_Lin,0.02,58336,1529545077.0,0.0001,0.01
272.0,38367.0,5740000.0,TS_Lin,0.02,58336,1529545964.0,0.0001,0.01
272.0,38409.0,5750000.0,TS_Lin,0.02,58336,1529546751.0,0.0001,0.01
273.0,38492.0,5760000.0,TS_Lin,0.02,58336,1529547420.0,0.0001,0.01
273.0,38546.0,5770000.0,TS_Lin,0.02,58336,1529548014.0,0.0001,0.01
274.0,38603.0,5780000.0,TS_Lin,0.02,58336,1529548508.0,0.0001,0.01
274.0,38643.0,5790000.0,TS_Lin,0.02,58336,1529548933.0,0.0001,0.01
275.0,38695.0,5800000.0,TS_Lin,0.02,58336,1529549322.0,0.0001,0.01
276.0,38736.0,5810000.0,TS_Lin,0.02,58336,1529549666.0,0.0001,0.01
276.0,38798.0,5820000.0,TS_Lin,0.02,58336,1529549987.0,0.0001,0.01
276.0,38853.0,5830000.0,TS_Lin,0.02,58336,1529550282.0,0.0001,0.01
278.0,38906.0,5840000.0,TS_Lin,0.02,58336,1529550546.0,0.0001,0.01
278.0,38957.0,5850000.0,TS_Lin,0.02,58336,1529550792.0,0.0001,0.01
279.0,38993.0,5860000.0,TS_Lin,0.02,58336,1529551023.0,0.0001,0.01
279.0,39035.0,5870000.0,TS_Lin,0.02,58336,1529551237.0,0.0001,0.01
279.0,39070.0,5880000.0,TS_Lin,0.02,58336,1529551440.0,0.0001,0.01
280.0,39102.0,5890000.0,TS_Lin,0.02,58336,1529551634.0,0.0001,0.01
281.0,39135.0,5900000.0,TS_Lin,0.02,58336,1529551823.0,0.0001,0.01
281.0,39175.0,5910000.0,TS_Lin,0.02,58336,1529552007.0,0.0001,0.01
281.0,39231.0,5920000.0,TS_Lin,0.02,58336,1529552181.0,0.0001,0.01
282.0,39272.0,5930000.0,TS_Lin,0.02,58336,1529552345.0,0.0001,0.01
283.0,39311.0,5940000.0,TS_Lin,0.02,58336,1529552499.0,0.0001,0.01
284.0,39341.0,5950000.0,TS_Lin,0.02,58336,1529552652.0,0.0001,0.01
284.0,39375.0,5960000.0,TS_Lin,0.02,58336,1529552796.0,0.0001,0.01
286.0,39417.0,5970000.0,TS_Lin,0.02,58336,1529552938.0,0.0001,0.01
287.0,39458.0,5980000.0,TS_Lin,0.02,58336,1529553074.0,0.0001,0.01
287.0,39507.0,5990000.0,TS_Lin,0.02,58336,1529553201.0,0.0001,0.01
287.0,39534.0,6000000.0,TS_Lin,0.02,58336,1529553326.0,0.0001,0.01
287.0,39569.0,6010000.0,TS_Lin,0.02,58336,1529553449.0,0.0001,0.01
287.0,39598.0,6020000.0,TS_Lin,0.02,58336,1529553571.0,0.0001,0.01
287.0,39638.0,6030000.0,TS_Lin,0.02,58336,1529553690.0,0.0001,0.01
287.0,39669.0,6040000.0,TS_Lin,0.02,58336,1529553807.0,0.0001,0.01
287.0,39695.0,6050000.0,TS_Lin,0.02,58336,1529553921.0,0.0001,0.01
287.0,39726.0,6060000.0,TS_Lin,0.02,58336,1529554026.0,0.0001,0.01
287.0,39770.0,6070000.0,TS_Lin,0.02,58336,1529554130.0,0.0001,0.01
287.0,39802.0,6080000.0,TS_Lin,0.02,58336,1529554233.0,0.0001,0.01
288.0,39850.0,6090000.0,TS_Lin,0.02,58336,1529554333.0,0.0001,0.01
288.0,39880.0,6100000.0,TS_Lin,0.02,58336,1529554430.0,0.0001,0.01
288.0,39920.0,6110000.0,TS_Lin,0.02,58336,1529554528.0,0.0001,0.01
288.0,39954.0,6120000.0,TS_Lin,0.02,58336,1529554622.0,0.0001,0.01
289.0,39991.0,6130000.0,TS_Lin,0.02,58336,1529554714.0,0.0001,0.01
289.0,40011.0,6140000.0,TS_Lin,0.02,58336,1529554806.0,0.0001,0.01
289.0,40048.0,6150000.0,TS_Lin,0.02,58336,1529554898.0,0.0001,0.01
290.0,40078.0,6160000.0,TS_Lin,0.02,58336,1529554987.0,0.0001,0.01
290.0,40111.0,6170000.0,TS_Lin,0.02,58336,1529555077.0,0.0001,0.01
290.0,40145.0,6180000.0,TS_Lin,0.02,58336,1529555164.0,0.0001,0.01
290.0,40181.0,6190000.0,TS_Lin,0.02,58336,1529555250.0,0.0001,0.01
291.0,40217.0,6200000.0,TS_Lin,0.02,58336,1529555338.0,0.0001,0.01
291.0,40246.0,6210000.0,TS_Lin,0.02,58336,1529555425.0,0.0001,0.01
291.0,40278.0,6220000.0,TS_Lin,0.02,58336,1529555511.0,0.0001,0.01
292.0,40315.0,6230000.0,TS_Lin,0.02,58336,1529555597.0,0.0001,0.01
292.0,40356.0,6240000.0,TS_Lin,0.02,58336,1529555679.0,0.0001,0.01
292.0,40402.0,6250000.0,TS_Lin,0.02,58336,1529555763.0,0.0001,0.01
292.0,40440.0,6260000.0,TS_Lin,0.02,58336,1529555846.0,0.0001,0.01
293.0,40466.0,6270000.0,TS_Lin,0.02,58336,1529555928.0,0.0001,0.01
293.0,40513.0,6280000.0,TS_Lin,0.02,58336,1529556009.0,0.0001,0.01
293.0,40560.0,6290000.0,TS_Lin,0.02,58336,1529556088.0,0.0001,0.01
293.0,40605.0,6300000.0,TS_Lin,0.02,58336,1529556167.0,0.0001,0.01
293.0,40632.0,6310000.0,TS_Lin,0.02,58336,1529556246.0,0.0001,0.01
294.0,40681.0,6320000.0,TS_Lin,0.02,58336,1529556325.0,0.0001,0.01
294.0,40717.0,6330000.0,TS_Lin,0.02,58336,1529556403.0,0.0001,0.01
295.0,40746.0,6340000.0,TS_Lin,0.02,58336,1529556480.0,0.0001,0.01
295.0,40788.0,6350000.0,TS_Lin,0.02,58336,1529556557.0,0.0001,0.01
295.0,40833.0,6360000.0,TS_Lin,0.02,58336,1529556634.0,0.0001,0.01
295.0,40876.0,6370000.0,TS_Lin,0.02,58336,1529556710.0,0.0001,0.01
295.0,40914.0,6380000.0,TS_Lin,0.02,58336,1529556787.0,0.0001,0.01
295.0,40950.0,6390000.0,TS_Lin,0.02,58336,1529556863.0,0.0001,0.01
296.0,40996.0,6400000.0,TS_Lin,0.02,58336,1529556940.0,0.0001,0.01
297.0,41040.0,6410000.0,TS_Lin,0.02,58336,1529557017.0,0.0001,0.01
297.0,41075.0,6420000.0,TS_Lin,0.02,58336,1529557092.0,0.0001,0.01
298.0,41119.0,6430000.0,TS_Lin,0.02,58336,1529557167.0,0.0001,0.01
298.0,41159.0,6440000.0,TS_Lin,0.02,58336,1529557243.0,0.0001,0.01
299.0,41194.0,6450000.0,TS_Lin,0.02,58336,1529557319.0,0.0001,0.01
299.0,41240.0,6460000.0,TS_Lin,0.02,58336,1529557394.0,0.0001,0.01
299.0,41282.0,6470000.0,TS_Lin,0.02,58336,1529557469.0,0.0001,0.01
300.0,41312.0,6480000.0,TS_Lin,0.02,58336,1529557545.0,0.0001,0.01
300.0,41361.0,6490000.0,TS_Lin,0.02,58336,1529557619.0,0.0001,0.01
301.0,41413.0,6500000.0,TS_Lin,0.02,58336,1529557693.0,0.0001,0.01
301.0,41469.0,6510000.0,TS_Lin,0.02,58336,1529557766.0,0.0001,0.01
302.0,41516.0,6520000.0,TS_Lin,0.02,58336,1529557840.0,0.0001,0.01
303.0,41562.0,6530000.0,TS_Lin,0.02,58336,1529557916.0,0.0001,0.01
303.0,41611.0,6540000.0,TS_Lin,0.02,58336,1529557988.0,0.0001,0.01
303.0,41651.0,6550000.0,TS_Lin,0.02,58336,1529558062.0,0.0001,0.01
303.0,41696.0,6560000.0,TS_Lin,0.02,58336,1529558136.0,0.0001,0.01
304.0,41743.0,6570000.0,TS_Lin,0.02,58336,1529558210.0,0.0001,0.01
304.0,41797.0,6580000.0,TS_Lin,0.02,58336,1529558283.0,0.0001,0.01
304.0,41854.0,6590000.0,TS_Lin,0.02,58336,1529558357.0,0.0001,0.01
305.0,41901.0,6600000.0,TS_Lin,0.02,58336,1529558431.0,0.0001,0.01
305.0,41950.0,6610000.0,TS_Lin,0.02,58336,1529558504.0,0.0001,0.01
305.0,41993.0,6620000.0,TS_Lin,0.02,58336,1529558578.0,0.0001,0.01
305.0,42027.0,6630000.0,TS_Lin,0.02,58336,1529558650.0,0.0001,0.01
305.0,42077.0,6640000.0,TS_Lin,0.02,58336,1529558723.0,0.0001,0.01
305.0,42122.0,6650000.0,TS_Lin,0.02,58336,1529558795.0,0.0001,0.01
