Type,Timestamp,TotalImpressions,847460,856805,866128,865041,858140,Method,Hours,Alpha,EqClicks,TargetPercent,TargetSplit,TargetAlpha,EarlyUpdate,CropPercent,NormalizeTargetValue,TrainPart,RecommendationPart
Global,14433317,1534672800000,-279906,-230079,-116814,-67874,-92090,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,15170226,1534694400000,-299962,-247142,-130132,-79131,-121551,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,True,0.0,False,0.0,0.0
Global,15782548,1534712399000,-309930,-265419,-143059,-87722,-146992,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,True,0.0,False,0.0,0.0
Local,356003,1534208400000,26450,85039,34823,29016,33501,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,356003,1534208400000,158701,510238,208941,174098,201010,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,919597,1534230000000,14483,52097,18531,21726,23729,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,919597,1534230000000,146734,477296,192649,166808,191238,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,2159970,1534251600000,0,12355,13641,11204,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,2159970,1534251600000,18070,437554,187759,156286,163935,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,2912107,1534273200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,2912107,1534273200000,18070,379722,166305,117423,163935,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,3176462,1534283997000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,3176462,1534283997000,2308,369386,164296,115684,154113,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,3361164,1534305600000,381,58416,26164,18041,23196,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,3361164,1534305600000,2228,353925,157601,110589,146487,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,4267029,1534327200000,0,10778,2486,11718,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,4267029,1534327200000,-564,306287,133923,104266,95389,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,5314011,1534348800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,5314011,1534348800000,-564,238341,117535,46142,95389,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,5726250,1534363199000,-17877,219720,115367,41996,86783,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,5979990,1534384801000,0,40609,12796,7370,17147,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,5979990,1534384801000,-17877,205399,99322,38867,82235,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,6734652,1534406401000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,6734652,1534406401000,-17877,159491,73927,29652,54344,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,7863533,1534428001000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,7863533,1534428001000,-111579,126474,62119,23067,44076,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,8560378,1534449599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,8560378,1534449599000,-131285,94697,44018,11938,31793,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,8811097,1534471200000,0,18971,0,1969,7342,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,8811097,1534471200000,-131285,82103,23421,9928,28538,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,9572684,1534492800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,9572684,1534492800000,-131285,35601,23421,2032,-37120,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,10549106,1534514400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,10549106,1534514400000,-152700,-277,8771,-13154,-59138,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,11220337,1534536000000,-165556,-39729,-4041,-20221,-75391,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,11331020,1534539599000,-170107,-44829,-7060,-22341,-77402,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,11538116,1534561200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,11538116,1534561200000,-179430,-56700,-11831,-28723,-78638,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,12131153,1534582800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,12131153,1534582800000,-197646,-94487,-28972,-35191,-95249,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,12921745,1534604400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,12921745,1534604400000,-234835,-125724,-52640,-41294,-111079,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,13594727,1534626000000,-252132,-152005,-71075,-49172,-130176,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,13646663,1534629599000,-254334,-153670,-72246,-50011,-131206,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,13812775,1534651200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,13812775,1534651200000,-258679,-156205,-85140,-55801,-133332,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,14433317,1534672800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,14433317,1534672800000,-273054,-176557,-96022,-73352,-154859,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,15170226,1534694400000,-292377,-196663,-106971,-83163,-198982,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Global,15782548,1534712399000,-302499,-215106,-118344,-90808,-232318,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,DAILY,1,False,0.0,False,0.0,0.0
Local,356003,1534208400000,158701,510238,208941,174098,201010,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,356003,1534208400000,158701,510238,208941,174098,201010,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,919597,1534230000000,146583,478497,192724,166705,191248,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,919597,1534230000000,146583,478497,192724,166705,191248,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,2159970,1534251600000,10418,439763,187381,157500,167201,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,2159970,1534251600000,10418,439763,187381,157500,167201,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,2912107,1534273200000,6600,390186,178609,139412,144527,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,2912107,1534273200000,6600,390186,178609,139412,144527,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,3176462,1534283997000,346,371781,175193,135684,139555,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,3176462,1534283997000,346,371781,175193,135684,139555,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,3361164,1534305600000,105,356133,163659,127620,136512,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,3361164,1534305600000,105,356133,163659,127620,136512,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,4267029,1534327200000,0,329725,141416,119806,57955,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,4267029,1534327200000,-761,329725,141416,119806,57955,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,5314011,1534348800000,0,261146,119529,87943,44102,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,5314011,1534348800000,-761,261146,119529,87943,44102,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,5726250,1534363199000,0,219810,111960,75880,35422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,5726250,1534363199000,-761,219810,111960,75880,35422,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,5979990,1534384801000,0,201129,94836,67586,33660,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,5979990,1534384801000,-761,201129,94836,67586,33660,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,6734652,1534406401000,0,147914,64047,48684,24859,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,6734652,1534406401000,-761,147914,64047,48684,24859,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,7863533,1534428001000,0,75240,26505,29619,11766,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,7863533,1534428001000,-761,75240,26505,29619,11766,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,8560378,1534449599000,0,31683,7316,8862,1706,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,8560378,1534449599000,-761,31683,7316,8862,1706,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,8811097,1534471200000,0,20375,0,0,1059,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,8811097,1534471200000,-761,20375,-5254,-3430,1059,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,9572684,1534492800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,9572684,1534492800000,-761,-49872,-5254,-3430,-81366,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,10549106,1534514400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,10549106,1534514400000,-54308,-72751,-11157,-7935,-84344,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,11220337,1534536000000,-74426,-112225,-21711,-16556,-97429,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,11331020,1534539599000,-79271,-117756,-24056,-18904,-99167,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,11538116,1534561200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,11538116,1534561200000,-89338,-127342,-28925,-24246,-100674,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,12131153,1534582800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,12131153,1534582800000,-107628,-163704,-40219,-33978,-120154,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,12921745,1534604400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,12921745,1534604400000,-142886,-194448,-63538,-42019,-134879,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,13594727,1534626000000,-161218,-221815,-81395,-48951,-153725,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,13646663,1534629599000,-163518,-223501,-82548,-49878,-154702,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,13812775,1534651200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,13812775,1534651200000,-168783,-225697,-94525,-54896,-156185,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,14433317,1534672800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,14433317,1534672800000,-186618,-244131,-106496,-71850,-168410,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,15170226,1534694400000,-207209,-263421,-118562,-80369,-208585,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Global,15782548,1534712399000,-217786,-282878,-129595,-88785,-237541,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.6,NO_SPLIT,1,False,0.0,False,0.0,0.0
Local,356003,1534208400000,35266,113386,46431,38688,44668,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,356003,1534208400000,211601,680318,278589,232131,268013,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,919597,1534230000000,23273,80644,30121,31416,34880,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,919597,1534230000000,199608,647576,262279,224859,258225,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,1349458,1534238121000,0,65252,28286,26168,25248,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,1349458,1534238121000,176335,632184,260444,219611,248593,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2014840,1534248690000,0,31394,22920,14119,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2014840,1534248690000,176335,598326,255078,207562,223345,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2159970,1534251600000,0,19909,17883,10916,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2159970,1534251600000,176335,586841,250041,204359,223345,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2402777,1534257636000,0,0,9929,4025,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2402777,1534257636000,176335,566932,242087,197468,223345,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2470367,1534259486000,0,0,3275,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2470367,1534259486000,176335,566932,235433,193443,223345,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2490811,1534260064000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2490811,1534260064000,176335,566932,232158,193443,223345,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,2912107,1534273200000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,2912107,1534273200000,149411,555502,230134,187473,218238,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,3176462,1534283997000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,3176462,1534283997000,124627,544705,228199,185106,214651,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,3361164,1534305600000,18451,98783,39244,32363,38629,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,3361164,1534305600000,118153,534547,221804,180448,210350,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,3893476,1534319469000,10728,85374,25500,29449,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,3893476,1534319469000,110430,521138,208060,177534,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,4267029,1534327200000,2257,64270,21592,15053,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,4267029,1534327200000,101959,500034,204152,163138,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,4461271,1534330058000,0,52829,15970,10332,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,4461271,1534330058000,99702,488593,198530,158417,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,4957225,1534339449000,0,12356,0,1174,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,4957225,1534339449000,99702,448120,182560,149259,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,5005738,1534340438000,0,5504,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,5005738,1534340438000,99702,441268,182560,148085,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,5019127,1534340713000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,5019127,1534340713000,99702,435764,182560,148085,171721,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,5314011,1534348800000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,5314011,1534348800000,93198,417432,180895,146660,162983,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,5726250,1534363199000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,5726250,1534363199000,84463,393975,177889,141964,152429,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,5979990,1534384801000,10215,88261,37139,30789,35617,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,5979990,1534384801000,73563,383743,170556,137262,149939,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,6269604,1534397318000,0,72508,24175,27645,32229,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,6269604,1534397318000,63348,367990,157592,134118,146551,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,6734652,1534406401000,0,36345,17813,20534,16375,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Global,6734652,1534406401000,63348,331827,151230,127007,130697,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
Local,7467954,1534419627000,0,0,5471,5373,153,LinUCB_Disjoint_Multi_Target_Full,6,0.1,0.0,0.8,DAILY,1,True,0.0,False,0.0,0.0
