Local,8811097,1534471200000,11442,124463,47689,35685,51389,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,8811097,1534471200000,56500,390784,169415,118636,156932,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,9572684,1534492800000,0,92461,27004,29144,32638,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,9572684,1534492800000,23725,358782,148730,112095,138181,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,10549106,1534514400000,0,48224,10007,0,11488,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,10549106,1534514400000,23725,314545,131733,75833,117031,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,11220337,1534536000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,11220337,1534536000000,23725,265365,106766,75833,97742,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,11331020,1534539599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,11331020,1534539599000,18932,260582,103315,73984,96239,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,11538116,1534561200000,2770,118345,43604,30954,46207,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,11538116,1534561200000,12236,248636,95262,67946,94327,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,12131153,1534582800000,0,71872,22125,24939,27502,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,12131153,1534582800000,953,202163,73783,61931,75622,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,12921745,1534604400000,0,24327,0,13539,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,12921745,1534604400000,953,154618,45544,50531,40256,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,13594727,1534626000000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,13594727,1534626000000,765,102486,45544,5568,40256,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,13646663,1534629599000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,13646663,1534629599000,-3611,101146,44727,5241,39685,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,13812775,1534651200000,0,98449,25486,2295,35710,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,13812775,1534651200000,-3611,98449,25486,2295,35710,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,14433317,1534672800000,0,75723,13088,0,11310,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,14433317,1534672800000,-3611,75723,13088,-17049,11310,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,15170226,1534694400000,0,46275,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Global,15170226,1534694400000,-3611,46275,-12612,-17049,-42941,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
Local,15782548,1534712399000,0,0,0,0,0,LinUCB_Disjoint_Multi_Target,6,0.1,0.0,1,DAILY,1,False,0.0,False,0.0,0.0
